,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.8067,1.1233,1.0333,0.4133,0.3467,36.8,33.55,0.71,0.6867,63.2,66.45,0.3633,32.34
1,22.81,1.0033,1.0767,0.3433,0.37,34.22,34.37,0.66,0.7067,65.78,65.63,0.29,28.9
2,23.6767,0.8667,0.93,0.2633,0.21,30.38,22.58,0.6033,0.72,69.62,77.42,0.3933,45.38
3,24.7267,1.05,0.96,0.3867,0.3667,36.83,38.19,0.6633,0.5933,63.17,61.81,0.2967,28.25
4,25.7267,1.0,1.0667,0.3133,0.38,31.33,35.62,0.6867,0.6867,68.67,64.38,0.3067,30.67
5,26.8367,1.11,1.02,0.3667,0.3833,33.03,37.58,0.7433,0.6367,66.97,62.42,0.36,32.43
6,28.0833,1.2467,1.23,0.4033,0.5067,32.35,41.19,0.8433,0.7233,67.65,58.81,0.3367,27.01
7,29.13,1.0467,1.1133,0.3033,0.3833,28.98,34.43,0.7433,0.73,71.02,65.57,0.36,34.39
8,30.1867,1.0567,1.0867,0.3333,0.42,31.55,38.65,0.7233,0.6667,68.45,61.35,0.3033,28.71
9,31.1367,0.95,0.9467,0.31,0.2667,32.63,28.17,0.64,0.68,67.37,71.83,0.3733,39.3
10,32.27,1.1333,0.9833,0.3767,0.34,33.24,34.58,0.7567,0.6433,66.76,65.42,0.4167,36.76
11,33.4567,1.1867,1.29,0.41,0.5067,34.55,39.28,0.7767,0.7833,65.45,60.72,0.27,22.75
12,34.6567,1.2,1.1467,0.4067,0.45,33.89,39.24,0.7933,0.6967,66.11,60.76,0.3433,28.61
13,35.8467,1.19,1.1967,0.3867,0.4633,32.49,38.72,0.8033,0.7333,67.51,61.28,0.34,28.57
14,36.9333,1.0867,1.0833,0.4233,0.37,38.96,34.15,0.6633,0.7133,61.04,65.85,0.2933,26.99
15,38.2,1.2667,1.15,0.55,0.3767,43.42,32.75,0.7167,0.7733,56.58,67.25,0.34,26.84
16,39.1833,0.9833,1.2633,0.2733,0.4,27.8,31.66,0.71,0.8633,72.2,68.34,0.31,31.53
17,40.1433,0.96,0.8833,0.33,0.2367,34.38,26.79,0.63,0.6467,65.62,73.21,0.3933,40.97
18,41.21,1.0667,1.02,0.33,0.3767,30.94,36.93,0.7367,0.6433,69.06,63.07,0.36,33.75
19,42.4033,1.1933,1.1267,0.42,0.43,35.2,38.17,0.7733,0.6967,64.8,61.83,0.3433,28.77
20,43.4033,1.0,1.04,0.3233,0.27,32.33,25.96,0.6767,0.77,67.67,74.04,0.4067,40.67
21,44.55,1.1467,1.15,0.41,0.4333,35.76,37.68,0.7367,0.7167,64.24,62.32,0.3033,26.45
22,45.73,1.18,1.1733,0.3367,0.41,28.53,34.94,0.8433,0.7633,71.47,65.06,0.4333,36.72
23,46.97,1.24,1.18,0.4367,0.4333,35.22,36.72,0.8033,0.7467,64.78,63.28,0.37,29.84
24,48.23,1.26,1.26,0.4067,0.4833,32.28,38.36,0.8533,0.7767,67.72,61.64,0.37,29.37
25,49.3833,1.1533,1.2367,0.35,0.4433,30.35,35.85,0.8033,0.7933,69.65,64.15,0.36,31.21
26,50.6133,1.23,1.1433,0.44,0.3867,35.77,33.82,0.79,0.7567,64.23,66.18,0.4033,32.79
27,51.8833,1.27,1.2867,0.44,0.4733,34.65,36.79,0.83,0.8133,65.35,63.21,0.3567,28.08
28,53.0933,1.21,1.31,0.3633,0.55,30.03,41.98,0.8467,0.76,69.97,58.02,0.2967,24.52
29,54.2167,1.1233,1.0833,0.3833,0.4267,34.12,39.38,0.74,0.6567,65.88,60.62,0.3133,27.89
30,55.31,1.0933,1.0633,0.37,0.33,33.84,31.03,0.7233,0.7333,66.16,68.97,0.3933,35.98
31,56.42,1.11,1.14,0.38,0.39,34.23,34.21,0.73,0.75,65.77,65.79,0.34,30.63
32,57.5433,1.1233,1.1367,0.3833,0.41,34.12,36.07,0.74,0.7267,65.88,63.93,0.33,29.38
