,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.7033,1.05,1.0333,0.3967,0.3833,37.78,37.1,0.6533,0.65,62.22,62.9,0.27,25.71
1,22.7233,1.02,1.0333,0.39,0.38,38.24,36.77,0.63,0.6533,61.76,63.23,0.25,24.51
2,23.77,1.0467,1.0367,0.39,0.3833,37.26,36.98,0.6567,0.6533,62.74,63.02,0.2733,26.11
3,24.81,1.04,1.0533,0.3867,0.3933,37.18,37.34,0.6533,0.66,62.82,62.66,0.26,25.0
4,25.8367,1.0267,1.04,0.3767,0.3967,36.69,38.14,0.65,0.6433,63.31,61.86,0.2533,24.68
5,26.86,1.0233,1.01,0.3867,0.3833,37.79,37.95,0.6367,0.6267,62.21,62.05,0.2533,24.76
6,27.8733,1.0133,1.0233,0.38,0.3867,37.5,37.79,0.6333,0.6367,62.5,62.21,0.2467,24.34
7,28.92,1.0467,1.03,0.3933,0.3967,37.58,38.51,0.6533,0.6333,62.42,61.49,0.2567,24.52
8,29.9533,1.0333,1.0367,0.3933,0.3933,38.06,37.94,0.64,0.6433,61.94,62.06,0.2467,23.87
9,30.9833,1.03,1.03,0.3933,0.39,38.19,37.86,0.6367,0.64,61.81,62.14,0.2467,23.95
10,32.01,1.0267,1.0367,0.39,0.3967,37.99,38.26,0.6367,0.64,62.01,61.74,0.24,23.38
11,33.04,1.03,1.0267,0.3833,0.3967,37.22,38.64,0.6467,0.63,62.78,61.36,0.25,24.27
12,34.0767,1.0367,1.0333,0.3933,0.39,37.94,37.74,0.6433,0.6433,62.06,62.26,0.2533,24.44
13,35.1033,1.0267,1.02,0.3867,0.38,37.66,37.25,0.64,0.64,62.34,62.75,0.26,25.32
14,36.14,1.0367,1.0367,0.3933,0.39,37.94,37.62,0.6433,0.6467,62.06,62.38,0.2533,24.44
15,37.16,1.02,1.0233,0.3867,0.3833,37.91,37.46,0.6333,0.64,62.09,62.54,0.25,24.51
16,38.1833,1.0233,1.0233,0.3867,0.38,37.79,37.13,0.6367,0.6433,62.21,62.87,0.2567,25.08
