,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.5167,0.9033,0.88,0.3567,0.3567,39.48,40.53,0.5467,0.5233,60.52,59.47,0.19,21.03
1,22.3733,0.8567,0.8933,0.34,0.3367,39.69,37.69,0.5167,0.5567,60.31,62.31,0.18,21.01
2,23.3233,0.95,0.9,0.38,0.3767,40.0,41.85,0.57,0.5233,60.0,58.15,0.1933,20.35
3,24.31,0.9867,0.98,0.39,0.41,39.53,41.84,0.5967,0.57,60.47,58.16,0.1867,18.92
4,25.1933,0.8833,0.94,0.3267,0.3633,36.98,38.65,0.5567,0.5767,63.02,61.35,0.1933,21.89
5,26.1467,0.9533,0.9267,0.3733,0.4033,39.16,43.53,0.58,0.5233,60.84,56.47,0.1767,18.53
6,27.05,0.9033,0.91,0.3533,0.37,39.11,40.66,0.55,0.54,60.89,59.34,0.18,19.93
7,28.0033,0.9533,0.9433,0.3767,0.39,39.51,41.34,0.5767,0.5533,60.49,58.66,0.1867,19.58
8,28.95,0.9467,0.9267,0.3867,0.38,40.85,41.01,0.56,0.5467,59.15,58.99,0.18,19.01
9,29.8667,0.9167,0.9433,0.3533,0.3767,38.55,39.93,0.5633,0.5667,61.45,60.07,0.1867,20.36
10,30.7933,0.9267,0.95,0.3667,0.3867,39.57,40.7,0.56,0.5633,60.43,59.3,0.1733,18.71
11,31.7567,0.9633,0.8967,0.3967,0.38,41.18,42.38,0.5667,0.5167,58.82,57.62,0.1867,19.38
12,32.66,0.9033,0.9633,0.3267,0.3767,36.16,39.1,0.5767,0.5867,63.84,60.9,0.2,22.14
13,33.59,0.93,0.9233,0.3633,0.38,39.07,41.16,0.5667,0.5433,60.93,58.84,0.1867,20.07
14,34.4967,0.9067,0.89,0.3733,0.3433,41.18,38.58,0.5333,0.5467,58.82,61.42,0.19,20.96
15,35.36,0.8633,0.9067,0.32,0.3233,37.07,35.66,0.5433,0.5833,62.93,64.34,0.22,25.48
16,36.27,0.91,0.88,0.3433,0.3533,37.73,40.15,0.5667,0.5267,62.27,59.85,0.2133,23.44
17,37.1133,0.8433,0.85,0.3267,0.3267,38.74,38.43,0.5167,0.5233,61.26,61.57,0.19,22.53
18,38.0333,0.92,0.9233,0.3533,0.37,38.41,40.07,0.5667,0.5533,61.59,59.93,0.1967,21.38
19,38.9833,0.95,0.9167,0.38,0.3767,40.0,41.09,0.57,0.54,60.0,58.91,0.1933,20.35
20,39.91,0.9267,0.9133,0.4,0.37,43.17,40.51,0.5267,0.5433,56.83,59.49,0.1567,16.91
21,40.8333,0.9233,0.9767,0.35,0.4033,37.91,41.3,0.5733,0.5733,62.09,58.7,0.17,18.41
22,41.7133,0.88,0.8667,0.3533,0.3567,40.15,41.15,0.5267,0.51,59.85,58.85,0.17,19.32
23,42.5633,0.85,0.87,0.3333,0.3333,39.22,38.31,0.5167,0.5367,60.78,61.69,0.1833,21.57
24,43.45,0.8867,0.87,0.3433,0.3567,38.72,41.0,0.5433,0.5133,61.28,59.0,0.1867,21.05
25,44.3633,0.9133,0.92,0.3433,0.39,37.59,42.39,0.57,0.53,62.41,57.61,0.18,19.71
26,45.2367,0.8733,0.8933,0.3333,0.37,38.17,41.42,0.54,0.5233,61.83,58.58,0.17,19.47
27,46.1033,0.8667,0.8533,0.3233,0.3233,37.31,37.89,0.5433,0.53,62.69,62.11,0.22,25.38
28,46.9833,0.88,0.89,0.3233,0.3667,36.74,41.2,0.5567,0.5233,63.26,58.8,0.19,21.59
29,47.8633,0.88,0.85,0.35,0.3067,39.77,36.08,0.53,0.5433,60.23,63.92,0.2233,25.38
30,48.7367,0.8733,0.8633,0.33,0.3367,37.79,39.0,0.5433,0.5267,62.21,61.0,0.2067,23.66
31,49.6033,0.8667,0.9267,0.33,0.3633,38.08,39.21,0.5367,0.5633,61.92,60.79,0.1733,20.0
32,50.5367,0.9333,0.88,0.3733,0.3667,40.0,41.67,0.56,0.5133,60.0,58.33,0.1933,20.71
33,51.45,0.9133,0.9533,0.34,0.39,37.23,40.91,0.5733,0.5633,62.77,59.09,0.1833,20.07
34,52.42,0.97,0.8933,0.3733,0.3867,38.49,43.28,0.5967,0.5067,61.51,56.72,0.21,21.65
35,53.3567,0.9367,0.9833,0.3633,0.4133,38.79,42.03,0.5733,0.57,61.21,57.97,0.16,17.08
36,54.2567,0.9,0.88,0.3333,0.3167,37.04,35.98,0.5667,0.5633,62.96,64.02,0.25,27.78
37,55.0867,0.83,0.8733,0.2267,0.33,27.31,37.79,0.6033,0.5433,72.69,62.21,0.2733,32.93
38,55.98,0.8933,0.8667,0.3367,0.3167,37.69,36.54,0.5567,0.55,62.31,63.46,0.24,26.87
39,56.7967,0.8167,0.8833,0.3,0.3667,36.73,41.51,0.5167,0.5167,63.27,58.49,0.15,18.37
40,57.65,0.8533,0.8167,0.3333,0.3367,39.06,41.22,0.52,0.48,60.94,58.78,0.1833,21.48
41,58.45,0.8,0.8367,0.2967,0.3367,37.08,40.24,0.5033,0.5,62.92,59.76,0.1667,20.83
42,59.43,0.98,0.83,0.42,0.3567,42.86,42.97,0.56,0.4733,57.14,57.03,0.2033,20.75
43,60.3267,0.8967,0.96,0.34,0.35,37.92,36.46,0.5567,0.61,62.08,63.54,0.2067,23.05
44,61.2567,0.93,0.9133,0.3833,0.35,41.22,38.32,0.5467,0.5633,58.78,61.68,0.1967,21.15
45,62.11,0.8533,0.9267,0.31,0.36,36.33,38.85,0.5433,0.5667,63.67,61.15,0.1833,21.48
46,62.9833,0.8733,0.86,0.3433,0.3167,39.31,36.82,0.53,0.5433,60.69,63.18,0.2133,24.43
47,63.88,0.8967,0.8567,0.3667,0.36,40.89,42.02,0.53,0.4967,59.11,57.98,0.17,18.96
48,64.73,0.85,0.92,0.2633,0.3533,30.98,38.41,0.5867,0.5667,69.02,61.59,0.2333,27.45
49,65.6367,0.9067,0.8667,0.3233,0.3467,35.66,40.0,0.5833,0.52,64.34,60.0,0.2367,26.1
50,66.54,0.9033,0.9233,0.3133,0.37,34.69,40.07,0.59,0.5533,65.31,59.93,0.22,24.35
51,67.4333,0.8933,0.8333,0.3667,0.3067,41.04,36.8,0.5267,0.5267,58.96,63.2,0.22,24.63
52,68.2767,0.8433,0.8867,0.3133,0.3333,37.15,37.59,0.53,0.5533,62.85,62.41,0.1967,23.32
53,69.1567,0.88,0.87,0.3233,0.3167,36.74,36.4,0.5567,0.5533,63.26,63.6,0.24,27.27
54,70.0467,0.89,0.8867,0.3233,0.3367,36.33,37.97,0.5667,0.55,63.67,62.03,0.23,25.84
55,70.9067,0.86,0.9333,0.3033,0.39,35.27,41.79,0.5567,0.5433,64.73,58.21,0.1667,19.38
56,71.81,0.9033,0.8333,0.33,0.34,36.53,40.8,0.5733,0.4933,63.47,59.2,0.2333,25.83
57,72.7633,0.9533,0.9,0.3967,0.3633,41.61,40.37,0.5567,0.5367,58.39,59.63,0.1933,20.28
58,73.6833,0.92,0.9733,0.3467,0.3733,37.68,38.36,0.5733,0.6,62.32,61.64,0.2,21.74
59,74.6,0.9167,0.9033,0.35,0.3767,38.18,41.7,0.5667,0.5267,61.82,58.3,0.19,20.73
60,75.51,0.91,0.9267,0.3367,0.3767,37.0,40.65,0.5733,0.55,63.0,59.35,0.1967,21.61
61,76.5233,1.0133,0.9467,0.4,0.3967,39.47,41.9,0.6133,0.55,60.53,58.1,0.2167,21.38
62,77.3533,0.83,0.9333,0.3,0.3533,36.14,37.86,0.53,0.58,63.86,62.14,0.1767,21.29
63,78.22,0.8667,0.8267,0.3267,0.34,37.69,41.13,0.54,0.4867,62.31,58.87,0.2,23.08
64,79.12,0.9,0.9,0.3533,0.3433,39.26,38.15,0.5467,0.5567,60.74,61.85,0.2033,22.59
65,80.09,0.97,0.9033,0.3933,0.3833,40.55,42.44,0.5767,0.52,59.45,57.56,0.1933,19.93
66,81.0167,0.9267,0.9667,0.3533,0.3833,38.13,39.66,0.5733,0.5833,61.87,60.34,0.19,20.5
67,81.8767,0.86,0.87,0.3367,0.3233,39.15,37.16,0.5233,0.5467,60.85,62.84,0.2,23.26
68,82.74,0.8633,0.89,0.3233,0.3467,37.45,38.95,0.54,0.5433,62.55,61.05,0.1933,22.39
69,83.63,0.89,0.8767,0.3267,0.3667,36.7,41.83,0.5633,0.51,63.3,58.17,0.1967,22.1
70,84.61,0.98,0.8733,0.4433,0.3567,45.24,40.84,0.5367,0.5167,54.76,59.16,0.18,18.37
71,85.5033,0.8933,1.0333,0.3067,0.42,34.33,40.65,0.5867,0.6133,65.67,59.35,0.1667,18.66
72,86.3433,0.84,0.7767,0.3167,0.2567,37.7,33.05,0.5233,0.52,62.3,66.95,0.2667,31.75
73,87.2433,0.9,0.9333,0.3333,0.3767,37.04,40.36,0.5667,0.5567,62.96,59.64,0.19,21.11
74,88.1433,0.9,0.8633,0.3733,0.3367,41.48,39.0,0.5267,0.5267,58.52,61.0,0.19,21.11
75,89.0467,0.9033,0.9133,0.3633,0.3533,40.22,38.69,0.54,0.56,59.78,61.31,0.1867,20.66
76,89.96,0.9133,0.9,0.3567,0.35,39.05,38.89,0.5567,0.55,60.95,61.11,0.2067,22.63
77,90.84,0.88,0.89,0.35,0.32,39.77,35.96,0.53,0.57,60.23,64.04,0.21,23.86
78,91.77,0.93,0.9267,0.3733,0.3833,40.14,41.37,0.5567,0.5433,59.86,58.63,0.1733,18.64
79,92.7333,0.9633,0.9667,0.3867,0.4067,40.14,42.07,0.5767,0.56,59.86,57.93,0.17,17.65
80,93.6567,0.9233,0.9,0.37,0.35,40.07,38.89,0.5533,0.55,59.93,61.11,0.2033,22.02
81,94.6067,0.95,0.9867,0.36,0.3933,37.89,39.86,0.59,0.5933,62.11,60.14,0.1967,20.7
82,95.57,0.9633,0.9467,0.3667,0.3867,38.06,40.85,0.5967,0.56,61.94,59.15,0.21,21.8
83,96.5733,1.0033,0.9367,0.43,0.3633,42.86,38.79,0.5733,0.5733,57.14,61.21,0.21,20.93
84,97.52,0.9467,1.0,0.39,0.3633,41.2,36.33,0.5567,0.6367,58.8,63.67,0.1933,20.42
85,98.3767,0.8567,0.9267,0.2967,0.35,34.63,37.77,0.56,0.5767,65.37,62.23,0.21,24.51
86,99.25,0.8733,0.88,0.3167,0.3667,36.26,41.67,0.5567,0.5133,63.74,58.33,0.19,21.76
87,100.1667,0.9167,0.8733,0.3467,0.3433,37.82,39.31,0.57,0.53,62.18,60.69,0.2267,24.73
88,101.16,0.9933,0.9167,0.42,0.37,42.28,40.36,0.5733,0.5467,57.72,59.64,0.2033,20.47
89,102.0667,0.9067,0.9967,0.33,0.3733,36.4,37.46,0.5767,0.6233,63.6,62.54,0.2033,22.43
90,102.9933,0.9267,0.9033,0.3567,0.3667,38.49,40.59,0.57,0.5367,61.51,59.41,0.2033,21.94
91,103.9833,0.99,0.9167,0.39,0.3567,39.39,38.91,0.6,0.56,60.61,61.09,0.2433,24.58
92,104.9033,0.92,1.0833,0.22,0.4333,23.91,40.0,0.7,0.65,76.09,60.0,0.2667,28.99
93,105.7367,0.8333,0.8733,0.2133,0.36,25.6,41.22,0.62,0.5133,74.4,58.78,0.26,31.2
94,107.0533,1.3167,1.1467,0.3433,0.5767,26.08,50.29,0.9733,0.57,73.92,49.71,0.3967,30.13
95,108.0,0.9467,0.9933,0.33,0.39,34.86,39.26,0.6167,0.6033,65.14,60.74,0.2267,23.94
96,108.8733,0.8733,0.8933,0.3367,0.3567,38.55,39.93,0.5367,0.5367,61.45,60.07,0.18,20.61
97,109.8033,0.93,0.9033,0.3567,0.37,38.35,40.96,0.5733,0.5333,61.65,59.04,0.2033,21.86
98,110.7633,0.96,0.9033,0.3767,0.3633,39.24,40.22,0.5833,0.54,60.76,59.78,0.22,22.92
99,111.7467,0.9833,1.01,0.3933,0.38,40.0,37.62,0.59,0.63,60.0,62.38,0.21,21.36
100,112.6467,0.9,0.9467,0.3233,0.3567,35.93,37.68,0.5767,0.59,64.07,62.32,0.22,24.44
101,113.65,1.0033,0.96,0.38,0.4067,37.87,42.36,0.6233,0.5533,62.13,57.64,0.2167,21.59
102,114.5667,0.9167,0.9367,0.3533,0.38,38.55,40.57,0.5633,0.5567,61.45,59.43,0.1833,20.0
103,115.6267,1.06,0.9833,0.4533,0.4067,42.77,41.36,0.6067,0.5767,57.23,58.64,0.2,18.87
104,116.5633,0.9367,1.0367,0.3267,0.4067,34.88,39.23,0.61,0.63,65.12,60.77,0.2033,21.71
105,117.4567,0.8933,0.91,0.34,0.3767,38.06,41.39,0.5533,0.5333,61.94,58.61,0.1767,19.78
106,118.4367,0.98,0.8767,0.3967,0.3467,40.48,39.54,0.5833,0.53,59.52,60.46,0.2367,24.15
107,119.37,0.9333,0.9967,0.37,0.36,39.64,36.12,0.5633,0.6367,60.36,63.88,0.2033,21.79
108,120.2433,0.8733,0.9,0.3233,0.35,37.02,38.89,0.55,0.55,62.98,61.11,0.2,22.9
109,121.1767,0.9333,0.91,0.3633,0.37,38.93,40.66,0.57,0.54,61.07,59.34,0.2,21.43
110,122.08,0.9033,0.9233,0.35,0.3667,38.75,39.71,0.5533,0.5567,61.25,60.29,0.1867,20.66
111,122.96,0.88,0.9167,0.3433,0.3667,39.02,40.0,0.5367,0.55,60.98,60.0,0.17,19.32
112,123.7633,0.8033,0.83,0.28,0.3367,34.85,40.56,0.5233,0.4933,65.15,59.44,0.1867,23.24
113,124.69,0.9267,0.8567,0.3467,0.3533,37.41,41.25,0.58,0.5033,62.59,58.75,0.2267,24.46
114,125.6567,0.9667,0.9733,0.3467,0.4067,35.86,41.78,0.62,0.5667,64.14,58.22,0.2133,22.07
115,126.6533,0.9967,0.95,0.4,0.4,40.13,42.11,0.5967,0.55,59.87,57.89,0.1967,19.73
116,127.5067,0.8533,0.96,0.2767,0.3767,32.42,39.24,0.5767,0.5833,67.58,60.76,0.2,23.44
117,128.4433,0.9367,0.84,0.4,0.3133,42.7,37.3,0.5367,0.5267,57.3,62.7,0.2233,23.84
118,129.37,0.9267,0.96,0.3533,0.3867,38.13,40.28,0.5733,0.5733,61.87,59.72,0.1867,20.14
119,130.3167,0.9467,0.8733,0.3667,0.3367,38.73,38.55,0.58,0.5367,61.27,61.45,0.2433,25.7
120,131.2,0.8833,0.9467,0.3633,0.3367,41.13,35.56,0.52,0.61,58.87,64.44,0.1833,20.75
121,132.0867,0.8867,0.9,0.3367,0.3567,37.97,39.63,0.55,0.5433,62.03,60.37,0.1933,21.8
122,133.0033,0.9167,0.9667,0.34,0.42,37.09,43.45,0.5767,0.5467,62.91,56.55,0.1567,17.09
123,133.9,0.8967,0.8667,0.31,0.3567,34.57,41.15,0.5867,0.51,65.43,58.85,0.23,25.65
124,134.7767,0.8767,0.8767,0.31,0.36,35.36,41.06,0.5667,0.5167,64.64,58.94,0.2067,23.57
125,135.5967,0.82,0.79,0.2867,0.2567,34.96,32.49,0.5333,0.5333,65.04,67.51,0.2767,33.74
126,136.5133,0.9167,0.88,0.3467,0.3233,37.82,36.74,0.57,0.5567,62.18,63.26,0.2467,26.91
127,137.4333,0.92,0.9267,0.3733,0.3433,40.58,37.05,0.5467,0.5833,59.42,62.95,0.2033,22.1
128,138.33,0.8967,0.9233,0.3767,0.3533,42.01,38.27,0.52,0.57,57.99,61.73,0.1667,18.59
129,139.1867,0.8567,0.8733,0.3533,0.32,41.25,36.64,0.5033,0.5533,58.75,63.36,0.1833,21.4
130,140.1333,0.9467,0.9167,0.36,0.3933,38.03,42.91,0.5867,0.5233,61.97,57.09,0.1933,20.42
131,141.0367,0.9033,0.94,0.33,0.3667,36.53,39.01,0.5733,0.5733,63.47,60.99,0.2067,22.88
132,141.9133,0.8767,0.92,0.3033,0.35,34.6,38.04,0.5733,0.57,65.4,61.96,0.2233,25.48
133,142.82,0.9067,0.8367,0.3567,0.2933,39.34,35.06,0.55,0.5433,60.66,64.94,0.2567,28.31
134,143.7133,0.8933,0.89,0.3633,0.3467,40.67,38.95,0.53,0.5433,59.33,61.05,0.1833,20.52
135,144.5967,0.8833,0.92,0.34,0.3733,38.49,40.58,0.5433,0.5467,61.51,59.42,0.17,19.25
136,145.4733,0.8767,0.8567,0.3633,0.35,41.44,40.86,0.5133,0.5067,58.56,59.14,0.1633,18.63
137,146.35,0.8767,0.8567,0.3433,0.31,39.16,36.19,0.5333,0.5467,60.84,63.81,0.2233,25.48
138,147.2633,0.9133,0.9233,0.3367,0.39,36.86,42.24,0.5767,0.5333,63.14,57.76,0.1867,20.44
139,148.15,0.8867,0.8733,0.36,0.3467,40.6,39.69,0.5267,0.5267,59.4,60.31,0.18,20.3
140,149.0533,0.9033,0.9033,0.34,0.34,37.64,37.64,0.5633,0.5633,62.36,62.36,0.2233,24.72
141,149.9733,0.92,0.9467,0.3367,0.3733,36.59,39.44,0.5833,0.5733,63.41,60.56,0.21,22.83
142,150.8367,0.8633,0.88,0.3267,0.3533,37.84,40.15,0.5367,0.5267,62.16,59.85,0.1833,21.24
143,151.8267,0.99,0.89,0.42,0.3467,42.42,38.95,0.57,0.5433,57.58,61.05,0.2233,22.56
144,152.7367,0.91,0.9967,0.3433,0.3833,37.73,38.46,0.5667,0.6133,62.27,61.54,0.1833,20.15
145,153.6367,0.9,0.9033,0.3333,0.3567,37.04,39.48,0.5667,0.5467,62.96,60.52,0.21,23.33
146,154.58,0.9433,0.89,0.38,0.3733,40.28,41.95,0.5633,0.5167,59.72,58.05,0.19,20.14
147,155.6033,1.0233,0.9667,0.43,0.39,42.02,40.34,0.5933,0.5767,57.98,59.66,0.2033,19.87
148,156.5133,0.91,1.0133,0.3267,0.3833,35.9,37.83,0.5833,0.63,64.1,62.17,0.2,21.98
149,157.2633,0.75,0.8767,0.2133,0.35,28.44,39.92,0.5367,0.5267,71.56,60.08,0.1867,24.89
150,158.14,0.8767,0.75,0.3467,0.3367,39.54,44.89,0.53,0.4133,60.46,55.11,0.1933,22.05
151,159.0233,0.8833,0.8767,0.3533,0.3567,40.0,40.68,0.53,0.52,60.0,59.32,0.1733,19.62
152,159.9067,0.8833,0.8933,0.3533,0.37,40.0,41.42,0.53,0.5233,60.0,58.58,0.16,18.11
153,160.7567,0.85,0.8767,0.3067,0.34,36.08,38.78,0.5433,0.5367,63.92,61.22,0.2033,23.92
154,161.65,0.8933,0.85,0.3367,0.3533,37.69,41.57,0.5567,0.4967,62.31,58.43,0.2033,22.76
155,162.5033,0.8533,0.87,0.3467,0.34,40.62,39.08,0.5067,0.53,59.38,60.92,0.1667,19.53
156,163.3667,0.8633,0.8633,0.34,0.3467,39.38,40.15,0.5233,0.5167,60.62,59.85,0.1767,20.46
157,164.2667,0.9,0.8933,0.34,0.3533,37.78,39.55,0.56,0.54,62.22,60.45,0.2067,22.96
158,165.1567,0.89,0.8967,0.3467,0.36,38.95,40.15,0.5433,0.5367,61.05,59.85,0.1833,20.6
159,166.0767,0.92,0.8867,0.3767,0.3567,40.94,40.23,0.5433,0.53,59.06,59.77,0.1867,20.29
160,166.9633,0.8867,0.9067,0.3567,0.35,40.23,38.6,0.53,0.5567,59.77,61.4,0.18,20.3
161,167.8133,0.85,0.9,0.32,0.3567,37.65,39.63,0.53,0.5433,62.35,60.37,0.1733,20.39
162,168.6633,0.85,0.8367,0.32,0.35,37.65,41.83,0.53,0.4867,62.35,58.17,0.18,21.18
163,169.58,0.9167,0.8667,0.34,0.3467,37.09,40.0,0.5767,0.52,62.91,60.0,0.23,25.09
164,170.49,0.91,0.9233,0.3633,0.36,39.93,38.99,0.5467,0.5633,60.07,61.01,0.1867,20.51
165,171.4033,0.9133,0.8933,0.3633,0.3567,39.78,39.93,0.55,0.5367,60.22,60.07,0.1933,21.17
166,172.31,0.9067,0.9067,0.3433,0.3433,37.87,37.87,0.5633,0.5633,62.13,62.13,0.22,24.26
167,173.1967,0.8867,0.91,0.3467,0.3567,39.1,39.19,0.54,0.5533,60.9,60.81,0.1833,20.68
168,174.0667,0.87,0.9033,0.3333,0.3733,38.31,41.33,0.5367,0.53,61.69,58.67,0.1633,18.77
169,175.0167,0.95,0.8933,0.3667,0.38,38.6,42.54,0.5833,0.5133,61.4,57.46,0.2033,21.4
