,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,23.5267,1.9833,1.76,0.5,0.7233,25.21,41.1,1.4833,1.0367,74.79,58.9,0.76,38.32
1,25.3167,1.79,1.76,0.4767,0.7233,26.63,41.1,1.3133,1.0367,73.37,58.9,2.8367,158.47
2,27.1933,1.8767,2.0733,0.51,0.55,27.18,26.53,1.3667,1.5233,72.82,73.47,2.71,144.4
3,29.09,1.8967,1.9167,0.4667,0.5733,24.6,29.91,1.43,1.3433,75.4,70.09,2.77,146.05
4,30.83,1.74,1.8933,0.4733,0.5533,27.2,29.23,1.2667,1.34,72.8,70.77,2.63,151.15
5,32.5833,1.7533,1.9067,0.4933,0.5433,28.14,28.5,1.26,1.3633,71.86,71.5,0.7167,40.87
6,34.2,1.6167,1.9633,0.4,0.5467,24.74,27.84,1.2167,1.4167,75.26,72.16,0.67,41.44
7,35.8667,1.6667,1.77,0.4733,0.5067,28.4,28.63,1.1933,1.2633,71.6,71.37,0.6867,41.2
8,37.7,1.8333,1.9633,0.5367,0.5733,29.27,29.2,1.2967,1.39,70.73,70.8,0.7233,39.45
9,39.6033,1.9033,1.82,0.4967,0.5333,26.09,29.3,1.4067,1.2867,73.91,70.7,0.8733,45.88
10,41.5533,1.95,1.7033,0.5067,0.5533,25.98,32.49,1.4433,1.15,74.02,67.51,0.89,45.64
11,43.4767,1.9233,1.76,0.4967,0.5633,25.82,32.01,1.4267,1.1967,74.18,67.99,2.47,128.42
12,45.6167,2.14,1.7067,0.5933,0.5333,27.73,31.25,1.5467,1.1733,72.27,68.75,1.0133,47.35
13,47.53,1.9133,1.9033,0.5233,0.52,27.35,27.32,1.39,1.3833,72.65,72.68,0.87,45.47
14,49.2933,1.7633,1.9033,0.4333,0.52,24.57,27.32,1.33,1.3833,75.43,72.68,2.7267,154.63
15,51.1033,1.81,1.9433,0.4467,0.5467,24.68,28.13,1.3633,1.3967,75.32,71.87,2.73,150.83
16,53.0033,1.9,1.92,0.45,0.5533,23.68,28.82,1.45,1.3667,76.32,71.18,2.8233,148.6
17,54.81,1.8067,1.95,0.4633,0.5767,25.65,29.57,1.3433,1.3733,74.35,70.43,2.9167,161.44
18,56.5767,1.7667,2.1233,0.4267,0.55,24.15,25.9,1.34,1.5733,75.85,74.1,0.79,44.72
19,58.3733,1.7967,1.9,0.4567,0.5733,25.42,30.18,1.34,1.3267,74.58,69.82,0.7667,42.67
20,60.14,1.7667,1.7467,0.4467,0.5567,25.28,31.87,1.32,1.19,74.72,68.13,0.7633,43.21
21,61.7433,1.6033,1.9233,0.43,0.63,26.82,32.76,1.1733,1.2933,73.18,67.24,0.5433,33.89
22,63.5167,1.7733,1.79,0.4533,0.54,25.56,30.17,1.32,1.25,74.44,69.83,0.78,43.98
23,65.2167,1.7,1.7867,0.4233,0.5733,24.9,32.09,1.2767,1.2133,75.1,67.91,0.7033,41.37
24,66.8467,1.63,1.7467,0.4933,0.5633,30.27,32.25,1.1367,1.1833,69.73,67.75,0.5733,35.17
25,68.4833,1.6367,1.8167,0.4567,0.5133,27.9,28.26,1.18,1.3033,72.1,71.74,0.6667,40.73
26,69.99,1.5067,1.68,0.44,0.5067,29.2,30.16,1.0667,1.1733,70.8,69.84,0.56,37.17
27,71.67,1.68,1.67,0.5267,0.5567,31.35,33.33,1.1533,1.1133,68.65,66.67,0.5967,35.52
28,73.3633,1.6933,1.7567,0.4967,0.4767,29.33,27.13,1.1967,1.28,70.67,72.87,0.72,42.52
29,75.12,1.7567,1.6467,0.4833,0.5267,27.51,31.98,1.2733,1.12,72.49,68.02,0.7467,42.5
30,76.9233,1.8033,1.6533,0.49,0.5033,27.17,30.44,1.3133,1.15,72.83,69.56,0.81,44.92
