,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,23.4733,1.47,1.4133,0.4667,0.57,31.75,40.33,1.0033,0.8433,68.25,59.67,0.4333,29.48
1,25.0233,1.55,1.49,0.5033,0.51,32.47,34.23,1.0467,0.98,67.53,65.77,0.5367,34.62
2,26.52,1.4967,1.51,0.4967,0.5167,33.18,34.22,1.0,0.9933,66.82,65.78,0.4833,32.29
3,27.8367,1.3167,1.3867,0.4833,0.48,36.71,34.62,0.8333,0.9067,63.29,65.38,0.3533,26.84
4,29.1867,1.35,1.3567,0.4367,0.4167,32.35,30.71,0.9133,0.94,67.65,69.29,0.4967,36.79
5,30.6,1.4133,1.3633,0.5033,0.51,35.61,37.41,0.91,0.8533,64.39,62.59,0.4,28.3
6,31.97,1.37,1.4467,0.46,0.4733,33.58,32.72,0.91,0.9733,66.42,67.28,0.4367,31.87
7,33.35,1.38,1.33,0.48,0.4933,34.78,37.09,0.9,0.8367,65.22,62.91,0.4067,29.47
8,34.77,1.42,1.44,0.45,0.52,31.69,36.11,0.97,0.92,68.31,63.89,0.45,31.69
9,36.0667,1.2967,1.3033,0.3967,0.4433,30.59,34.02,0.9,0.86,69.41,65.98,0.4567,35.22
10,37.5567,1.49,1.3467,0.51,0.4733,34.23,35.15,0.98,0.8733,65.77,64.85,0.5067,34.0
11,38.9067,1.35,1.4533,0.48,0.47,35.56,32.34,0.87,0.9833,64.44,67.66,0.4,29.63
12,40.1633,1.2567,1.33,0.4133,0.4533,32.89,34.09,0.8433,0.8767,67.11,65.91,0.39,31.03
13,41.4367,1.2733,1.3067,0.4033,0.43,31.68,32.91,0.87,0.8767,68.32,67.09,0.44,34.55
14,42.6867,1.25,1.22,0.4267,0.4467,34.13,36.61,0.8233,0.7733,65.87,63.39,0.3767,30.13
15,44.0267,1.34,1.2967,0.45,0.4733,33.58,36.5,0.89,0.8233,66.42,63.5,0.4167,31.09
16,45.4167,1.39,1.3733,0.4767,0.5233,34.29,38.11,0.9133,0.85,65.71,61.89,0.39,28.06
17,46.7733,1.3567,1.3967,0.4267,0.5367,31.45,38.42,0.93,0.86,68.55,61.58,0.3933,28.99
18,48.0533,1.28,1.29,0.4433,0.47,34.64,36.43,0.8367,0.82,65.36,63.57,0.3667,28.65
19,49.4233,1.37,1.3,0.48,0.5,35.04,38.46,0.89,0.8,64.96,61.54,0.39,28.47
20,50.6167,1.1933,1.3367,0.3767,0.46,31.56,34.41,0.8167,0.8767,68.44,65.59,0.3567,29.89
21,51.9067,1.29,1.25,0.4067,0.4933,31.52,39.47,0.8833,0.7567,68.48,60.53,0.39,30.23
22,53.25,1.3433,1.2733,0.4767,0.4133,35.48,32.46,0.8667,0.86,64.52,67.54,0.4533,33.75
23,54.4233,1.1733,1.28,0.3867,0.46,32.95,35.94,0.7867,0.82,67.05,64.06,0.3267,27.84
24,55.7933,1.37,1.2267,0.4833,0.5,35.28,40.76,0.8867,0.7267,64.72,59.24,0.3867,28.22
25,57.06,1.2667,1.3533,0.4267,0.48,33.68,35.47,0.84,0.8733,66.32,64.53,0.36,28.42
26,58.4167,1.3567,1.26,0.4767,0.5033,35.14,39.95,0.88,0.7567,64.86,60.05,0.3767,27.76
27,59.72,1.3033,1.38,0.4267,0.45,32.74,32.61,0.8767,0.93,67.26,67.39,0.4267,32.74
28,60.9133,1.1933,1.2067,0.42,0.39,35.2,32.32,0.7733,0.8167,64.8,67.68,0.3833,32.12
29,62.2433,1.33,1.2833,0.4733,0.4933,35.59,38.44,0.8567,0.79,64.41,61.56,0.3633,27.32
30,63.6333,1.39,1.3467,0.5,0.4533,35.97,33.66,0.89,0.8933,64.03,66.34,0.4367,31.41
31,64.8867,1.2533,1.3433,0.44,0.47,35.11,34.99,0.8133,0.8733,64.89,65.01,0.3433,27.39
32,66.17,1.2833,1.2733,0.45,0.4133,35.06,32.46,0.8333,0.86,64.94,67.54,0.42,32.73
33,67.4333,1.2633,1.2567,0.41,0.4733,32.45,37.67,0.8533,0.7833,67.55,62.33,0.38,30.08
34,68.9533,1.52,1.36,0.52,0.5,34.21,36.76,1.0,0.86,65.79,63.24,0.5,32.89
35,70.4367,1.4833,1.5967,0.5033,0.5967,33.93,37.37,0.98,1.0,66.07,62.63,0.3833,25.84
36,71.8633,1.4267,1.39,0.47,0.4967,32.94,35.73,0.9567,0.8933,67.06,64.27,0.46,32.24
37,73.24,1.3767,1.4233,0.46,0.4767,33.41,33.49,0.9167,0.9467,66.59,66.51,0.44,31.96
38,74.48,1.24,1.32,0.41,0.48,33.06,36.36,0.83,0.84,66.94,63.64,0.35,28.23
39,75.7733,1.2933,1.2667,0.4567,0.47,35.31,37.11,0.8367,0.7967,64.69,62.89,0.3667,28.35
40,77.1067,1.3333,1.3467,0.4333,0.54,32.5,40.1,0.9,0.8067,67.5,59.9,0.36,27.0
41,78.43,1.3233,1.2633,0.49,0.41,37.03,32.45,0.8333,0.8533,62.97,67.55,0.4233,31.99
42,79.6967,1.2667,1.2633,0.47,0.44,37.11,34.83,0.7967,0.8233,62.89,65.17,0.3567,28.16
43,80.8333,1.1367,1.22,0.4267,0.4,37.54,32.79,0.71,0.82,62.46,67.21,0.31,27.27
44,82.0167,1.1833,1.2267,0.38,0.45,32.11,36.68,0.8033,0.7767,67.89,63.32,0.3533,29.86
45,83.26,1.2433,1.18,0.4333,0.4067,34.85,34.46,0.81,0.7733,65.15,65.54,0.4033,32.44
46,84.4933,1.2333,1.2333,0.44,0.3967,35.68,32.16,0.7933,0.8367,64.32,67.84,0.3967,32.16
47,85.7933,1.3,1.2733,0.44,0.49,33.85,38.48,0.86,0.7833,66.15,61.52,0.37,28.46
48,87.0967,1.3033,1.34,0.4267,0.5333,32.74,39.8,0.8767,0.8067,67.26,60.2,0.3433,26.34
49,88.3,1.2033,1.21,0.4,0.4367,33.24,36.09,0.8033,0.7733,66.76,63.91,0.3667,30.47
50,89.5433,1.2433,1.27,0.39,0.4567,31.37,35.96,0.8533,0.8133,68.63,64.04,0.3967,31.9
51,90.88,1.3367,1.2433,0.48,0.5133,35.91,41.29,0.8567,0.73,64.09,58.71,0.3433,25.69
52,92.0733,1.1933,1.2933,0.3967,0.4667,33.24,36.08,0.7967,0.8267,66.76,63.92,0.33,27.65
53,93.4233,1.35,1.25,0.4667,0.4533,34.57,36.27,0.8833,0.7967,65.43,63.73,0.43,31.85
54,94.69,1.2667,1.2667,0.46,0.4367,36.32,34.47,0.8067,0.83,63.68,65.53,0.37,29.21
55,96.0467,1.3567,1.35,0.4567,0.49,33.66,36.3,0.9,0.86,66.34,63.7,0.41,30.22
56,97.81,1.7633,1.51,0.5533,0.5867,31.38,38.85,1.21,0.9233,68.62,61.15,0.6233,35.35
57,99.17,1.36,1.6833,0.3633,0.5267,26.72,31.29,0.9967,1.1567,73.28,68.71,0.47,34.56
58,100.57,1.4,1.4033,0.4033,0.6,28.81,42.76,0.9967,0.8033,71.19,57.24,0.3967,28.33
59,101.8133,1.2433,1.2267,0.4533,0.4333,36.46,35.33,0.79,0.7933,63.54,64.67,0.3567,28.69
60,103.14,1.3267,1.2533,0.4933,0.4167,37.19,33.24,0.8333,0.8367,62.81,66.76,0.4167,31.41
61,104.46,1.32,1.3333,0.45,0.48,34.09,36.0,0.87,0.8533,65.91,64.0,0.39,29.55
62,105.7667,1.3067,1.3367,0.4167,0.5033,31.89,37.66,0.89,0.8333,68.11,62.34,0.3867,29.59
63,106.98,1.2133,1.3233,0.3633,0.4433,29.95,33.5,0.85,0.88,70.05,66.5,0.4067,33.52
64,108.29,1.31,1.23,0.4267,0.46,32.57,37.4,0.8833,0.77,67.43,62.6,0.4233,32.32
