,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.37,1.1167,1.1167,0.4167,0.3567,37.31,31.94,0.7,0.76,62.69,68.06,0.3433,30.75
1,23.49,1.12,1.12,0.4167,0.38,37.2,33.93,0.7033,0.74,62.8,66.07,0.3233,28.87
2,24.5733,1.0833,1.09,0.39,0.31,36.0,28.44,0.6933,0.78,64.0,71.56,0.3833,35.38
3,25.65,1.0767,1.1,0.3833,0.3567,35.6,32.42,0.6933,0.7433,64.4,67.58,0.3367,31.27
4,26.76,1.11,1.0933,0.37,0.3233,33.33,29.57,0.74,0.77,66.67,70.43,0.4167,37.54
5,27.86,1.1,1.0733,0.4133,0.31,37.58,28.88,0.6867,0.7633,62.42,71.12,0.3767,34.24
6,28.9933,1.1333,1.1367,0.4133,0.35,36.47,30.79,0.72,0.7867,63.53,69.21,0.37,32.65
7,30.0333,1.04,1.0867,0.4033,0.33,38.78,30.37,0.6367,0.7567,61.22,69.63,0.3067,29.49
8,31.0767,1.0433,1.04,0.3967,0.33,38.02,31.73,0.6467,0.71,61.98,68.27,0.3167,30.35
9,32.0933,1.0167,1.0167,0.39,0.3133,38.36,30.82,0.6267,0.7033,61.64,69.18,0.3133,30.82
10,33.17,1.0767,1.0633,0.4067,0.34,37.77,31.97,0.67,0.7233,62.23,68.03,0.33,30.65
11,34.21,1.04,1.04,0.3967,0.31,38.14,29.81,0.6433,0.73,61.86,70.19,0.3333,32.05
12,35.2433,1.0333,1.0533,0.3767,0.33,36.45,31.33,0.6567,0.7233,63.55,68.67,0.3267,31.61
13,36.2967,1.0533,1.04,0.3933,0.3233,37.34,31.09,0.66,0.7167,62.66,68.91,0.3367,31.96
14,37.34,1.0433,1.0567,0.4033,0.3467,38.66,32.81,0.64,0.71,61.34,67.19,0.2933,28.12
15,38.3433,1.0033,1.0367,0.3567,0.3333,35.55,32.15,0.6467,0.7033,64.45,67.85,0.3133,31.23
16,39.3733,1.03,1.0033,0.39,0.2633,37.86,26.25,0.64,0.74,62.14,73.75,0.3767,36.57
17,40.42,1.0467,1.0233,0.39,0.3233,37.26,31.6,0.6567,0.7,62.74,68.4,0.3333,31.85
18,41.4633,1.0433,1.0433,0.3833,0.31,36.74,29.71,0.66,0.7333,63.26,70.29,0.35,33.55
19,42.56,1.0967,1.0833,0.41,0.35,37.39,32.31,0.6867,0.7333,62.61,67.69,0.3367,30.7
