,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.2167,1.32,1.3,0.4433,0.38,33.59,29.23,0.8767,0.92,66.41,70.77,0.4967,37.63
1,23.56,1.3433,1.3333,0.4967,0.3967,36.97,29.75,0.8467,0.9367,63.03,70.25,0.45,33.5
2,24.92,1.36,1.3667,0.51,0.4433,37.5,32.44,0.85,0.9233,62.5,67.56,0.4067,29.9
3,26.2633,1.3433,1.3533,0.4833,0.4367,35.98,32.27,0.86,0.9167,64.02,67.73,0.4233,31.51
4,27.5633,1.3,1.3133,0.43,0.39,33.08,29.7,0.87,0.9233,66.92,70.3,0.48,36.92
5,28.8733,1.31,1.3267,0.46,0.42,35.11,31.66,0.85,0.9067,64.89,68.34,0.43,32.82
6,30.19,1.3167,1.2933,0.46,0.4033,34.94,31.19,0.8567,0.89,65.06,68.81,0.4533,34.43
7,31.5367,1.3467,1.31,0.4633,0.38,34.41,29.01,0.8833,0.93,65.59,70.99,0.5033,37.38
8,32.8967,1.36,1.3533,0.47,0.4067,34.56,30.05,0.89,0.9467,65.44,69.95,0.4833,35.54
9,34.1933,1.2967,1.36,0.4367,0.3933,33.68,28.92,0.86,0.9667,66.32,71.08,0.4667,35.99
10,35.5167,1.3233,1.35,0.4467,0.4767,33.75,35.31,0.8767,0.8733,66.25,64.69,0.4,30.23
11,36.8533,1.3367,1.2633,0.4933,0.4,36.91,31.66,0.8433,0.8633,63.09,68.34,0.4433,33.17
12,38.1667,1.3133,1.3267,0.4833,0.3967,36.8,29.9,0.83,0.93,63.2,70.1,0.4333,32.99
13,39.47,1.3033,1.3167,0.45,0.3767,34.53,28.61,0.8533,0.94,65.47,71.39,0.4767,36.57
14,40.73,1.26,1.28,0.4233,0.3567,33.6,27.86,0.8367,0.9233,66.4,72.14,0.48,38.1
15,42.03,1.3,1.3,0.46,0.42,35.38,32.31,0.84,0.88,64.62,67.69,0.42,32.31
16,43.3633,1.3333,1.3,0.47,0.42,35.25,32.31,0.8633,0.88,64.75,67.69,0.4433,33.25
17,44.75,1.3867,1.3967,0.51,0.4667,36.78,33.41,0.8767,0.93,63.22,66.59,0.41,29.57
18,46.0833,1.3333,1.33,0.4633,0.3933,34.75,29.57,0.87,0.9367,65.25,70.43,0.4767,35.75
19,47.4033,1.32,1.3267,0.4467,0.42,33.84,31.66,0.8733,0.9067,66.16,68.34,0.4533,34.34
20,48.7467,1.3433,1.39,0.4567,0.4733,34.0,34.05,0.8867,0.9167,66.0,65.95,0.4133,30.77
21,50.13,1.3833,1.3233,0.46,0.4567,33.25,34.51,0.9233,0.8667,66.75,65.49,0.4667,33.73
22,51.5167,1.3867,1.4233,0.47,0.5133,33.89,36.07,0.9167,0.91,66.11,63.93,0.4033,29.09
23,52.81,1.2933,1.25,0.4533,0.3533,35.05,28.27,0.84,0.8967,64.95,71.73,0.4867,37.63
24,54.13,1.32,1.32,0.4667,0.39,35.35,29.55,0.8533,0.93,64.65,70.45,0.4633,35.1
25,55.5133,1.3833,1.3533,0.51,0.41,36.87,30.3,0.8733,0.9433,63.13,69.7,0.4633,33.49
26,56.87,1.3567,1.45,0.45,0.4967,33.17,34.25,0.9067,0.9533,66.83,65.75,0.41,30.22
27,58.2333,1.3633,1.2967,0.48,0.4167,35.21,32.13,0.8833,0.88,64.79,67.87,0.4667,34.23
28,59.6,1.3667,1.37,0.47,0.43,34.39,31.39,0.8967,0.94,65.61,68.61,0.4667,34.15
29,60.9333,1.3333,1.3433,0.4533,0.3867,34.0,28.78,0.88,0.9567,66.0,71.22,0.4933,37.0
30,62.2767,1.3433,1.3333,0.4967,0.4033,36.97,30.25,0.8467,0.93,63.03,69.75,0.4433,33.0
31,63.69,1.4133,1.42,0.4967,0.45,35.14,31.69,0.9167,0.97,64.86,68.31,0.4667,33.02
32,65.0833,1.3933,1.3533,0.5167,0.4367,37.08,32.27,0.8767,0.9167,62.92,67.73,0.44,31.58
33,66.4433,1.36,1.4,0.44,0.4267,32.35,30.48,0.92,0.9733,67.65,69.52,0.4933,36.27
34,67.87,1.4267,1.3833,0.4967,0.4367,34.81,31.57,0.93,0.9467,65.19,68.43,0.4933,34.58
35,69.26,1.39,1.4867,0.46,0.5133,33.09,34.53,0.93,0.9733,66.91,65.47,0.4167,29.98
36,70.6133,1.3533,1.3667,0.4633,0.4767,34.24,34.88,0.89,0.89,65.76,65.12,0.4133,30.54
37,71.9533,1.34,1.2833,0.45,0.3933,33.58,30.65,0.89,0.89,66.42,69.35,0.4967,37.06
38,73.38,1.4267,1.3433,0.5267,0.4333,36.92,32.26,0.9,0.91,63.08,67.74,0.4667,32.71
39,74.7033,1.3233,1.48,0.4233,0.48,31.99,32.43,0.9,1.0,68.01,67.57,0.42,31.74
40,76.0133,1.31,1.2733,0.4433,0.45,33.84,35.34,0.8667,0.8233,66.16,64.66,0.4167,31.81
41,77.32,1.3067,1.39,0.3667,0.51,28.06,36.69,0.94,0.88,71.94,63.31,0.43,32.91
42,78.6833,1.3633,1.22,0.4833,0.3533,35.45,28.96,0.88,0.8667,64.55,71.04,0.5267,38.63
43,80.0767,1.3933,1.35,0.51,0.3933,36.6,29.14,0.8833,0.9567,63.4,70.86,0.49,35.17
44,81.6,1.5233,1.5267,0.55,0.5367,36.11,35.15,0.9733,0.99,63.89,64.85,0.4367,28.67
45,83.1567,1.5567,1.5933,0.4567,0.5967,29.34,37.45,1.1,0.9967,70.66,62.55,0.5033,32.33
46,110.89,27.7333,1.5933,1.1133,0.5967,4.01,37.45,26.62,0.9967,95.99,62.55,26.0233,93.83
