,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.9533,1.3133,1.26,0.5,0.4067,38.07,32.28,0.8133,0.8533,61.93,67.72,0.4067,30.96
1,23.1967,1.2433,1.2733,0.4533,0.4167,36.46,32.72,0.79,0.8567,63.54,67.28,0.3733,30.03
2,24.42,1.2233,1.2667,0.44,0.4233,35.97,33.42,0.7833,0.8433,64.03,66.58,0.36,29.43
3,25.67,1.25,1.2267,0.5,0.41,40.0,33.42,0.75,0.8167,60.0,66.58,0.34,27.2
4,26.9433,1.2733,1.27,0.4533,0.43,35.6,33.86,0.82,0.84,64.4,66.14,0.39,30.63
5,28.3367,1.3933,1.2967,0.5133,0.4433,36.84,34.19,0.88,0.8533,63.16,65.81,0.4367,31.34
6,29.6767,1.34,1.2967,0.57,0.3567,42.54,27.51,0.77,0.94,57.46,72.49,0.4133,30.85
7,31.13,1.4533,1.43,0.56,0.4267,38.53,29.84,0.8933,1.0033,61.47,70.16,0.4667,32.11
8,32.5867,1.4567,1.5733,0.46,0.55,31.58,34.96,0.9967,1.0233,68.42,65.04,0.4467,30.66
9,34.48,1.8933,1.3867,0.8967,0.4033,47.36,29.09,0.9967,0.9833,52.64,70.91,0.5933,31.34
10,35.7167,1.2367,1.7733,0.44,0.2867,35.58,16.17,0.7967,1.4867,64.42,83.83,0.51,41.24
11,37.0667,1.35,1.3233,0.5033,0.45,37.28,34.01,0.8467,0.8733,62.72,65.99,0.3967,29.38
12,38.36,1.2933,1.2633,0.5067,0.4167,39.18,32.98,0.7867,0.8467,60.82,67.02,0.37,28.61
13,39.66,1.3,1.3167,0.4967,0.4367,38.21,33.16,0.8033,0.88,61.79,66.84,0.3667,28.21
14,40.9267,1.2667,1.32,0.4467,0.4467,35.26,33.84,0.82,0.8733,64.74,66.16,0.3733,29.47
15,42.2,1.2733,1.2733,0.4533,0.42,35.6,32.98,0.82,0.8533,64.4,67.02,0.4,31.41
16,43.4833,1.2833,1.2733,0.4633,0.42,36.1,32.98,0.82,0.8533,63.9,67.02,0.4,31.17
17,44.77,1.2867,1.3,0.4633,0.4333,36.01,33.33,0.8233,0.8667,63.99,66.67,0.39,30.31
18,46.07,1.3,1.2767,0.5167,0.4467,39.74,34.99,0.7833,0.83,60.26,65.01,0.3367,25.9
19,47.3867,1.3167,1.3167,0.44,0.42,33.42,31.9,0.8767,0.8967,66.58,68.1,0.4567,34.68
20,48.6733,1.2867,1.29,0.44,0.4233,34.2,32.82,0.8467,0.8667,65.8,67.18,0.4233,32.9
21,49.9967,1.3233,1.3333,0.4567,0.4567,34.51,34.25,0.8667,0.8767,65.49,65.75,0.41,30.98
22,51.36,1.3633,1.3133,0.4833,0.45,35.45,34.26,0.88,0.8633,64.55,65.74,0.43,31.54
23,52.7767,1.4167,1.3867,0.5167,0.4533,36.47,32.69,0.9,0.9333,63.53,67.31,0.4467,31.53
24,54.4,1.6233,1.6233,0.4233,0.5267,26.08,32.44,1.2,1.0967,73.92,67.56,0.6733,41.48
25,55.7133,1.3133,1.3967,0.4467,0.42,34.01,30.07,0.8667,0.9767,65.99,69.93,0.4467,34.01
26,56.9833,1.27,1.25,0.45,0.41,35.43,32.8,0.82,0.84,64.57,67.2,0.41,32.28
27,58.2333,1.25,1.29,0.4433,0.4267,35.47,33.07,0.8067,0.8633,64.53,66.93,0.38,30.4
28,59.5067,1.2733,1.26,0.4533,0.4267,35.6,33.86,0.82,0.8333,64.4,66.14,0.3933,30.89
29,60.7567,1.25,1.2767,0.4833,0.4433,38.67,34.73,0.7667,0.8333,61.33,65.27,0.3233,25.87
30,62.0433,1.2867,1.3033,0.44,0.4733,34.2,36.32,0.8467,0.83,65.8,63.68,0.3733,29.02
31,63.3333,1.29,1.2633,0.49,0.4567,37.98,36.15,0.8,0.8067,62.02,63.85,0.3433,26.61
32,64.6167,1.2833,1.27,0.4567,0.4233,35.58,33.33,0.8267,0.8467,64.42,66.67,0.4033,31.43
33,65.8933,1.2767,1.2733,0.4567,0.4367,35.77,34.29,0.82,0.8367,64.23,65.71,0.3833,30.03
