,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.85,1.4633,1.4633,0.45,0.4567,30.75,31.21,1.0133,1.0067,69.25,68.79,0.5567,38.04
1,24.3333,1.4833,1.5367,0.45,0.5567,30.34,36.23,1.0333,0.98,69.66,63.77,0.4767,32.13
2,25.7767,1.4433,1.42,0.4733,0.4933,32.79,34.74,0.97,0.9267,67.21,65.26,0.4767,33.03
3,27.2133,1.4367,1.4133,0.48,0.46,33.41,32.55,0.9567,0.9533,66.59,67.45,0.4967,34.57
4,28.6633,1.45,1.47,0.4667,0.49,32.18,33.33,0.9833,0.98,67.82,66.67,0.4933,34.02
5,30.09,1.4267,1.4367,0.4633,0.49,32.48,34.11,0.9633,0.9467,67.52,65.89,0.4733,33.18
6,31.52,1.43,1.4,0.48,0.4433,33.57,31.67,0.95,0.9567,66.43,68.33,0.5067,35.43
7,32.98,1.46,1.4667,0.49,0.4833,33.56,32.95,0.97,0.9833,66.44,67.05,0.4867,33.33
8,34.3667,1.3867,1.45,0.4267,0.4933,30.77,34.02,0.96,0.9567,69.23,65.98,0.4667,33.65
9,35.76,1.3933,1.2567,0.4733,0.3433,33.97,27.32,0.92,0.9133,66.03,72.68,0.5767,41.39
10,37.25,1.49,1.57,0.49,0.5467,32.89,34.82,1.0,1.0233,67.11,65.18,0.4533,30.43
11,38.69,1.44,1.43,0.4767,0.4733,33.1,33.1,0.9633,0.9567,66.9,66.9,0.49,34.03
12,40.1633,1.4733,1.4667,0.4833,0.4933,32.81,33.64,0.99,0.9733,67.19,66.36,0.4967,33.71
13,41.6033,1.44,1.4467,0.4733,0.4567,32.87,31.57,0.9667,0.99,67.13,68.43,0.51,35.42
14,43.0567,1.4533,1.4767,0.4667,0.4967,32.11,33.63,0.9867,0.98,67.89,66.37,0.49,33.72
15,44.4567,1.4,1.42,0.4533,0.4667,32.38,32.86,0.9467,0.9533,67.62,67.14,0.48,34.29
16,45.87,1.4133,1.3967,0.4767,0.4733,33.73,33.89,0.9367,0.9233,66.27,66.11,0.4633,32.78
17,47.38,1.51,1.4467,0.5233,0.4933,34.66,34.1,0.9867,0.9533,65.34,65.9,0.4933,32.67
18,48.7867,1.4067,1.4833,0.4333,0.4933,30.81,33.26,0.9733,0.99,69.19,66.74,0.48,34.12
19,50.25,1.4633,1.4333,0.47,0.4767,32.12,33.26,0.9933,0.9567,67.88,66.74,0.5167,35.31
20,51.69,1.44,1.46,0.4533,0.4833,31.48,33.11,0.9867,0.9767,68.52,66.89,0.5033,34.95
21,53.1267,1.4367,1.4567,0.4433,0.4967,30.86,34.1,0.9933,0.96,69.14,65.9,0.4967,34.57
22,54.57,1.4433,1.4533,0.45,0.51,31.18,35.09,0.9933,0.9433,68.82,64.91,0.4833,33.49
23,56.0033,1.4333,1.3933,0.47,0.4567,32.79,32.78,0.9633,0.9367,67.21,67.22,0.5067,35.35
24,57.4933,1.49,1.45,0.5233,0.5,35.12,34.48,0.9667,0.95,64.88,65.52,0.4667,31.32
25,58.9367,1.4433,1.47,0.4933,0.4967,34.18,33.79,0.95,0.9733,65.82,66.21,0.4533,31.41
26,60.35,1.4133,1.4333,0.47,0.48,33.25,33.49,0.9433,0.9533,66.75,66.51,0.4633,32.78
27,61.7933,1.4433,1.4133,0.4833,0.4667,33.49,33.02,0.96,0.9467,66.51,66.98,0.4933,34.18
28,63.33,1.5367,1.4733,0.53,0.4967,34.49,33.71,1.0067,0.9767,65.51,66.29,0.51,33.19
