,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.1933,1.08,1.08,0.4133,0.4,38.27,37.04,0.6667,0.68,61.73,62.96,0.2667,24.69
1,23.31,1.1167,1.0867,0.4667,0.4267,41.79,39.26,0.65,0.66,58.21,60.74,0.2233,20.0
2,24.3867,1.0767,1.13,0.41,0.43,38.08,38.05,0.6667,0.7,61.92,61.95,0.2367,21.98
3,25.5433,1.1567,1.1067,0.4467,0.46,38.62,41.57,0.71,0.6467,61.38,58.43,0.25,21.61
4,26.67,1.1267,1.12,0.4567,0.4033,40.53,36.01,0.67,0.7167,59.47,63.99,0.2667,23.67
5,27.7433,1.0733,1.1267,0.39,0.4167,36.34,36.98,0.6833,0.71,63.66,63.02,0.2667,24.84
6,28.8633,1.12,1.0933,0.44,0.4167,39.29,38.11,0.68,0.6767,60.71,61.89,0.2633,23.51
7,29.91,1.0467,1.0767,0.4033,0.3967,38.54,36.84,0.6433,0.68,61.46,63.16,0.2467,23.57
8,30.9933,1.0833,1.05,0.43,0.4067,39.69,38.73,0.6533,0.6433,60.31,61.27,0.2467,22.77
9,32.07,1.0767,1.11,0.41,0.4233,38.08,38.14,0.6667,0.6867,61.92,61.86,0.2433,22.6
10,33.1867,1.1167,1.06,0.4633,0.3967,41.49,37.42,0.6533,0.6633,58.51,62.58,0.2567,22.99
11,34.2933,1.1067,1.1233,0.4333,0.41,39.16,36.5,0.6733,0.7133,60.84,63.5,0.2633,23.8
12,35.3867,1.0933,1.0867,0.44,0.4033,40.24,37.12,0.6533,0.6833,59.76,62.88,0.25,22.87
13,36.4967,1.11,1.1333,0.4233,0.4433,38.14,39.12,0.6867,0.69,61.86,60.88,0.2433,21.92
14,37.5767,1.08,1.0767,0.41,0.3933,37.96,36.53,0.67,0.6833,62.04,63.47,0.2767,25.62
15,38.6967,1.12,1.1167,0.44,0.4333,39.29,38.81,0.68,0.6833,60.71,61.19,0.2467,22.02
16,39.84,1.1433,1.1233,0.4533,0.4333,39.65,38.58,0.69,0.69,60.35,61.42,0.2567,22.45
17,40.9867,1.1467,1.15,0.4533,0.4533,39.53,39.42,0.6933,0.6967,60.47,60.58,0.24,20.93
18,42.09,1.1033,1.14,0.4167,0.45,37.76,39.47,0.6867,0.69,62.24,60.53,0.2367,21.45
19,43.1933,1.1033,1.0467,0.4467,0.3967,40.48,37.9,0.6567,0.65,59.52,62.1,0.26,23.56
20,44.29,1.0967,1.14,0.4233,0.4233,38.6,37.13,0.6733,0.7167,61.4,62.87,0.25,22.8
21,45.3567,1.0667,1.08,0.42,0.4067,39.38,37.65,0.6467,0.6733,60.62,62.35,0.24,22.5
22,46.42,1.0633,1.06,0.42,0.4033,39.5,38.05,0.6433,0.6567,60.5,61.95,0.24,22.57
23,47.4933,1.0733,1.0867,0.4,0.41,37.27,37.73,0.6733,0.6767,62.73,62.27,0.2633,24.53
24,48.55,1.0567,1.0467,0.41,0.3967,38.8,37.9,0.6467,0.65,61.2,62.1,0.25,23.66
25,49.6133,1.0633,1.0667,0.4,0.4067,37.62,38.12,0.6633,0.66,62.38,61.88,0.2567,24.14
26,50.7033,1.09,1.08,0.41,0.41,37.61,37.96,0.68,0.67,62.39,62.04,0.27,24.77
27,51.82,1.1167,1.1133,0.4333,0.4367,38.81,39.22,0.6833,0.6767,61.19,60.78,0.2467,22.09
28,52.84,1.02,1.0267,0.4,0.3733,39.22,36.36,0.62,0.6533,60.78,63.64,0.2467,24.18
29,53.9367,1.0967,1.07,0.4233,0.3933,38.6,36.76,0.6733,0.6767,61.4,63.24,0.28,25.53
30,55.1667,1.23,1.1733,0.4567,0.46,37.13,39.2,0.7733,0.7133,62.87,60.8,0.3133,25.47
31,56.5233,1.3567,1.3133,0.4967,0.52,36.61,39.59,0.86,0.7933,63.39,60.41,0.34,25.06
32,57.2567,0.7333,1.1533,0.1,0.2767,13.64,23.99,0.6333,0.8767,86.36,76.01,0.3567,48.64
33,58.3933,1.1367,0.82,0.4367,0.3967,38.42,48.37,0.7,0.4233,61.58,51.63,0.3033,26.69
34,59.4367,1.0433,1.09,0.4,0.38,38.34,34.86,0.6433,0.71,61.66,65.14,0.2633,25.24
35,60.48,1.0433,1.04,0.41,0.38,39.3,36.54,0.6333,0.66,60.7,63.46,0.2533,24.28
36,61.4033,0.9233,1.0,0.3133,0.35,33.94,35.0,0.61,0.65,66.06,65.0,0.26,28.16
37,62.47,1.0667,0.9933,0.3967,0.3733,37.19,37.58,0.67,0.62,62.81,62.42,0.2967,27.81
38,63.5233,1.0533,1.1,0.4033,0.45,38.29,40.91,0.65,0.65,61.71,59.09,0.2,18.99
39,64.54,1.0167,0.9433,0.4267,0.3733,41.97,39.58,0.59,0.57,58.03,60.42,0.2167,21.31
40,65.5767,1.0367,1.05,0.4033,0.39,38.91,37.14,0.6333,0.66,61.09,62.86,0.2433,23.47
41,66.5833,1.0067,1.0167,0.4,0.3767,39.74,37.05,0.6067,0.64,60.26,62.95,0.23,22.85
42,67.61,1.0267,1.0367,0.4,0.4133,38.96,39.87,0.6267,0.6233,61.04,60.13,0.2133,20.78
43,68.6567,1.0467,1.05,0.39,0.42,37.26,40.0,0.6567,0.63,62.74,60.0,0.2367,22.61
44,69.7167,1.06,1.0433,0.4067,0.41,38.36,39.3,0.6533,0.6333,61.64,60.7,0.2433,22.96
45,70.7667,1.05,1.05,0.41,0.43,39.05,40.95,0.64,0.62,60.95,59.05,0.21,20.0
46,71.8067,1.04,1.04,0.3867,0.4,37.18,38.46,0.6533,0.64,62.82,61.54,0.2533,24.36
47,72.86,1.0533,1.0467,0.41,0.4033,38.92,38.54,0.6433,0.6433,61.08,61.46,0.24,22.78
48,73.9333,1.0733,1.0667,0.4133,0.42,38.51,39.38,0.66,0.6467,61.49,60.62,0.24,22.36
49,74.9867,1.0533,1.0567,0.4133,0.4,39.24,37.85,0.64,0.6567,60.76,62.15,0.24,22.78
50,76.04,1.0533,1.05,0.41,0.4,38.92,38.1,0.6433,0.65,61.08,61.9,0.2433,23.1
51,77.1533,1.1133,1.11,0.4233,0.4367,38.02,39.34,0.69,0.6733,61.98,60.66,0.2533,22.75
52,78.2,1.0467,1.04,0.4233,0.4,40.45,38.46,0.6233,0.64,59.55,61.54,0.2233,21.34
53,79.1967,0.9967,1.0433,0.39,0.38,39.13,36.42,0.6067,0.6633,60.87,63.58,0.2267,22.74
54,80.2667,1.07,0.9967,0.4533,0.3767,42.37,37.79,0.6167,0.62,57.63,62.21,0.24,22.43
55,81.3,1.0333,1.0767,0.4,0.3967,38.71,36.84,0.6333,0.68,61.29,63.16,0.2367,22.9
56,82.38,1.08,1.0733,0.4133,0.41,38.27,38.2,0.6667,0.6633,61.73,61.8,0.2567,23.77
57,83.4367,1.0567,1.04,0.41,0.3733,38.8,35.9,0.6467,0.6667,61.2,64.1,0.2733,25.87
58,84.5133,1.0767,1.0733,0.4333,0.4133,40.25,38.51,0.6433,0.66,59.75,61.49,0.23,21.36
59,85.6067,1.0933,1.0767,0.4333,0.4067,39.63,37.77,0.66,0.67,60.37,62.23,0.2533,23.17
60,86.68,1.0733,1.1133,0.4167,0.4367,38.82,39.22,0.6567,0.6767,61.18,60.78,0.22,20.5
61,87.7533,1.0733,1.0333,0.4533,0.3833,42.24,37.1,0.62,0.65,57.76,62.9,0.2367,22.05
62,88.81,1.0567,1.11,0.3967,0.4067,37.54,36.64,0.66,0.7033,62.46,63.36,0.2533,23.97
63,89.8567,1.0467,1.05,0.3967,0.4,37.9,38.1,0.65,0.65,62.1,61.9,0.25,23.89
64,90.8867,1.03,1.0433,0.4033,0.41,39.16,39.3,0.6267,0.6333,60.84,60.7,0.2167,21.04
65,91.9033,1.0167,0.99,0.3967,0.3633,39.02,36.7,0.62,0.6267,60.98,63.3,0.2567,25.25
66,92.9533,1.05,1.0433,0.4267,0.3967,40.63,38.02,0.6233,0.6467,59.37,61.98,0.2267,21.59
67,94.01,1.0567,1.05,0.4167,0.38,39.43,36.19,0.64,0.67,60.57,63.81,0.26,24.61
68,95.07,1.06,1.0867,0.41,0.42,38.68,38.65,0.65,0.6667,61.32,61.35,0.23,21.7
69,96.1033,1.0333,1.03,0.4167,0.3867,40.32,37.54,0.6167,0.6433,59.68,62.46,0.23,22.26
70,97.13,1.0267,1.0433,0.3733,0.4033,36.36,38.66,0.6533,0.64,63.64,61.34,0.25,24.35
71,98.1667,1.0367,1.0867,0.3933,0.4167,37.94,38.34,0.6433,0.67,62.06,61.66,0.2267,21.86
72,99.25,1.0833,0.97,0.41,0.3667,37.85,37.8,0.6733,0.6033,62.15,62.2,0.3067,28.31
73,100.3867,1.1367,1.1367,0.4133,0.42,36.36,36.95,0.7233,0.7167,63.64,63.05,0.3033,26.69
74,101.5567,1.17,1.1433,0.4433,0.4333,37.89,37.9,0.7267,0.71,62.11,62.1,0.2933,25.07
75,102.84,1.2833,1.2233,0.49,0.4567,38.18,37.33,0.7933,0.7667,61.82,62.67,0.3367,26.23
76,104.0233,1.1833,1.3133,0.28,0.4633,23.66,35.28,0.9033,0.85,76.34,64.72,0.44,37.18
77,105.5033,1.48,1.4033,0.43,0.52,29.05,37.05,1.05,0.8833,70.95,62.95,0.53,35.81
78,106.53,1.0267,1.1067,0.4067,0.3867,39.61,34.94,0.62,0.72,60.39,65.06,0.2333,22.73
79,107.4933,0.9633,1.0067,0.36,0.3733,37.37,37.09,0.6033,0.6333,62.63,62.91,0.23,23.88
80,108.4833,0.99,0.96,0.3833,0.36,38.72,37.5,0.6067,0.6,61.28,62.5,0.2467,24.92
81,109.5267,1.0433,1.03,0.4,0.3933,38.34,38.19,0.6433,0.6367,61.66,61.81,0.25,23.96
82,110.5467,1.02,1.0267,0.3933,0.3933,38.56,38.31,0.6267,0.6333,61.44,61.69,0.2333,22.88
83,111.5467,1.0,1.0033,0.38,0.3833,38.0,38.21,0.62,0.62,62.0,61.79,0.2367,23.67
84,112.5633,1.0167,1.03,0.3833,0.3933,37.7,38.19,0.6333,0.6367,62.3,61.81,0.24,23.61
85,113.5833,1.02,1.0067,0.3933,0.38,38.56,37.75,0.6267,0.6267,61.44,62.25,0.2467,24.18
86,114.5467,0.9633,0.9933,0.3533,0.3767,36.68,37.92,0.61,0.6167,63.32,62.08,0.2333,24.22
87,115.5767,1.03,0.9933,0.4,0.3733,38.83,37.58,0.63,0.62,61.17,62.42,0.2567,24.92
88,116.5767,1.0,1.0133,0.38,0.3767,38.0,37.17,0.62,0.6367,62.0,62.83,0.2433,24.33
89,117.62,1.0433,1.0167,0.4033,0.39,38.66,38.36,0.64,0.6267,61.34,61.64,0.25,23.96
90,118.6633,1.0433,1.0633,0.3967,0.4133,38.02,38.87,0.6467,0.65,61.98,61.13,0.2333,22.36
91,119.7233,1.06,1.0333,0.4033,0.4033,38.05,39.03,0.6567,0.63,61.95,60.97,0.2533,23.9
92,120.76,1.0367,1.03,0.4067,0.39,39.23,37.86,0.63,0.64,60.77,62.14,0.24,23.15
93,121.8,1.04,1.0767,0.39,0.41,37.5,38.08,0.65,0.6667,62.5,61.92,0.24,23.08
94,122.79,0.99,0.98,0.39,0.36,39.39,36.73,0.6,0.62,60.61,63.27,0.24,24.24
95,123.7767,0.9867,1.02,0.3633,0.3833,36.82,37.58,0.6233,0.6367,63.18,62.42,0.24,24.32
96,124.85,1.0733,1.0167,0.4267,0.3967,39.75,39.02,0.6467,0.62,60.25,60.98,0.25,23.29
97,125.8733,1.0233,1.0733,0.38,0.41,37.13,38.2,0.6433,0.6633,62.87,61.8,0.2333,22.8
98,126.89,1.0167,0.9967,0.3867,0.3833,38.03,38.46,0.63,0.6133,61.97,61.54,0.2467,24.26
99,127.95,1.06,1.0533,0.3933,0.4067,37.11,38.61,0.6667,0.6467,62.89,61.39,0.26,24.53
100,129.0033,1.0533,1.0567,0.3833,0.4167,36.39,39.43,0.67,0.64,63.61,60.57,0.2533,24.05
101,130.0433,1.04,1.0,0.3933,0.35,37.82,35.0,0.6467,0.65,62.18,65.0,0.2967,28.53
102,131.1133,1.07,1.05,0.4367,0.3733,40.81,35.56,0.6333,0.6767,59.19,64.44,0.26,24.3
103,132.0767,0.9633,1.04,0.3767,0.3567,39.1,34.29,0.5867,0.6833,60.9,65.71,0.23,23.88
104,133.0767,1.0,0.9733,0.3933,0.38,39.33,39.04,0.6067,0.5933,60.67,60.96,0.2267,22.67
105,134.11,1.0333,1.0167,0.4167,0.39,40.32,38.36,0.6167,0.6267,59.68,61.64,0.2267,21.94
