,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,23.5167,1.48,1.54,0.4967,0.5467,33.56,35.5,0.9833,0.9933,66.44,64.5,0.4367,29.5
1,25.0233,1.5067,1.4633,0.52,0.5267,34.51,35.99,0.9867,0.9367,65.49,64.01,0.46,30.53
2,26.5,1.4767,1.51,0.5233,0.5567,35.44,36.87,0.9533,0.9533,64.56,63.13,0.3967,26.86
3,27.99,1.49,1.4833,0.53,0.56,35.57,37.75,0.96,0.9233,64.43,62.25,0.4,26.85
4,29.4833,1.4933,1.5033,0.51,0.56,34.15,37.25,0.9833,0.9433,65.85,62.75,0.4233,28.35
5,30.93,1.4467,1.4767,0.4967,0.5333,34.33,36.12,0.95,0.9433,65.67,63.88,0.4167,28.8
6,32.4367,1.5067,1.47,0.5267,0.5467,34.96,37.19,0.98,0.9233,65.04,62.81,0.4333,28.76
7,33.9433,1.5067,1.5,0.5267,0.5567,34.96,37.11,0.98,0.9433,65.04,62.89,0.4233,28.1
8,35.37,1.4267,1.4667,0.4967,0.5233,34.81,35.68,0.93,0.9433,65.19,64.32,0.4067,28.5
9,36.7633,1.3933,1.41,0.4967,0.5067,35.65,35.93,0.8967,0.9033,64.35,64.07,0.39,27.99
10,38.1733,1.41,1.3967,0.5,0.5167,35.46,36.99,0.91,0.88,64.54,63.01,0.3933,27.9
11,39.59,1.4167,1.4133,0.5,0.53,35.29,37.5,0.9167,0.8833,64.71,62.5,0.3867,27.29
12,40.9833,1.3933,1.4367,0.48,0.5333,34.45,37.12,0.9133,0.9033,65.55,62.88,0.38,27.27
13,42.3833,1.4,1.3567,0.52,0.5067,37.14,37.35,0.88,0.85,62.86,62.65,0.3733,26.67
14,43.8133,1.43,1.4167,0.5267,0.52,36.83,36.71,0.9033,0.8967,63.17,63.29,0.3833,26.81
15,45.2633,1.45,1.45,0.5267,0.5467,36.32,37.7,0.9233,0.9033,63.68,62.3,0.3767,25.98
16,46.7067,1.4433,1.4367,0.52,0.51,36.03,35.5,0.9233,0.9267,63.97,64.5,0.4133,28.64
17,48.0867,1.38,1.4233,0.4833,0.5167,35.02,36.3,0.8967,0.9067,64.98,63.7,0.38,27.54
18,49.5367,1.45,1.39,0.5367,0.5067,37.01,36.45,0.9133,0.8833,62.99,63.55,0.4067,28.05
19,51.0067,1.47,1.4933,0.5133,0.55,34.92,36.83,0.9567,0.9433,65.08,63.17,0.4067,27.66
20,52.45,1.4433,1.4533,0.51,0.5267,35.33,36.24,0.9333,0.9267,64.67,63.76,0.4067,28.18
21,53.8233,1.3733,1.4,0.4867,0.5067,35.44,36.19,0.8867,0.8933,64.56,63.81,0.38,27.67
22,55.2367,1.4133,1.39,0.5033,0.5067,35.61,36.45,0.91,0.8833,64.39,63.55,0.4033,28.54
23,56.5967,1.36,1.3967,0.4867,0.5067,35.78,36.28,0.8733,0.89,64.22,63.72,0.3667,26.96
