,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.7267,1.0667,1.0367,0.3833,0.3833,35.94,36.98,0.6833,0.6533,64.06,63.02,0.3,28.12
1,22.82,1.0933,1.0967,0.4,0.43,36.59,39.21,0.6933,0.6667,63.41,60.79,0.2633,24.09
2,23.7633,0.9433,1.06,0.2833,0.3933,30.04,37.11,0.66,0.6667,69.96,62.89,0.2667,28.27
3,24.89,1.1267,1.0133,0.4033,0.3867,35.8,38.16,0.7233,0.6267,64.2,61.84,0.3367,29.88
4,25.9767,1.0867,1.04,0.4367,0.3733,40.18,35.9,0.65,0.6667,59.82,64.1,0.2767,25.46
5,27.02,1.0433,1.1133,0.3867,0.4,37.06,35.93,0.6567,0.7133,62.94,64.07,0.2567,24.6
6,28.0667,1.0467,1.0467,0.3767,0.41,35.99,39.17,0.67,0.6367,64.01,60.83,0.26,24.84
7,29.0933,1.0267,1.0,0.38,0.3533,37.01,35.33,0.6467,0.6467,62.99,64.67,0.2933,28.57
8,30.1233,1.03,1.05,0.3967,0.39,38.51,37.14,0.6333,0.66,61.49,62.86,0.2433,23.62
9,31.1533,1.03,1.0133,0.4033,0.37,39.16,36.51,0.6267,0.6433,60.84,63.49,0.2567,24.92
10,32.2667,1.1133,1.0467,0.4433,0.3833,39.82,36.62,0.67,0.6633,60.18,63.38,0.2867,25.75
11,33.33,1.0633,1.1467,0.3833,0.4133,36.05,36.05,0.68,0.7333,63.95,63.95,0.2667,25.08
12,34.33,1.0,1.0133,0.38,0.3867,38.0,38.16,0.62,0.6267,62.0,61.84,0.2333,23.33
13,35.3367,1.0067,0.9967,0.3667,0.3833,36.42,38.46,0.64,0.6133,63.58,61.54,0.2567,25.5
14,36.3867,1.05,1.02,0.3967,0.3733,37.78,36.6,0.6533,0.6467,62.22,63.4,0.28,26.67
15,37.4633,1.0767,1.0633,0.3967,0.3933,36.84,36.99,0.68,0.67,63.16,63.01,0.2867,26.63
16,38.5433,1.08,1.0867,0.4133,0.3967,38.27,36.5,0.6667,0.69,61.73,63.5,0.27,25.0
17,39.61,1.0667,1.0933,0.3867,0.4167,36.25,38.11,0.68,0.6767,63.75,61.89,0.2633,24.69
18,40.6933,1.0833,1.0167,0.4567,0.39,42.15,38.36,0.6267,0.6267,57.85,61.64,0.2367,21.85
19,41.74,1.0467,1.1433,0.38,0.4033,36.31,35.28,0.6667,0.74,63.69,64.72,0.2633,25.16
20,42.81,1.07,1.0367,0.3867,0.4033,36.14,38.91,0.6833,0.6333,63.86,61.09,0.28,26.17
21,43.8867,1.0767,1.03,0.4033,0.3733,37.46,36.25,0.6733,0.6567,62.54,63.75,0.3,27.86
22,44.9133,1.0267,1.1133,0.3533,0.4033,34.42,36.23,0.6733,0.71,65.58,63.77,0.27,26.3
23,45.95,1.0367,0.9867,0.4,0.3667,38.59,37.16,0.6367,0.62,61.41,62.84,0.27,26.05
24,46.9867,1.0367,1.0567,0.3867,0.3933,37.3,37.22,0.65,0.6633,62.7,62.78,0.2567,24.76
25,48.0267,1.04,1.0267,0.3833,0.3767,36.86,36.69,0.6567,0.65,63.14,63.31,0.28,26.92
26,49.06,1.0333,1.06,0.3533,0.4,34.19,37.74,0.68,0.66,65.81,62.26,0.28,27.1
