,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.92,1.0367,1.0433,0.39,0.37,37.62,35.46,0.6467,0.6733,62.38,64.54,0.2767,26.69
1,22.97,1.05,1.0533,0.38,0.39,36.19,37.03,0.67,0.6633,63.81,62.97,0.28,26.67
2,23.9667,0.9967,1.0067,0.38,0.3833,38.13,38.08,0.6167,0.6233,61.87,61.92,0.2333,23.41
3,25.03,1.0633,1.0333,0.4033,0.4033,37.93,39.03,0.66,0.63,62.07,60.97,0.2567,24.14
4,26.0767,1.0467,1.0667,0.3833,0.41,36.62,38.44,0.6633,0.6567,63.38,61.56,0.2533,24.2
5,27.1533,1.0767,1.06,0.3833,0.4,35.6,37.74,0.6933,0.66,64.4,62.26,0.2933,27.24
6,28.1733,1.02,1.0533,0.3733,0.3833,36.6,36.39,0.6467,0.67,63.4,63.61,0.2633,25.82
7,29.21,1.0367,1.0233,0.38,0.39,36.66,38.11,0.6567,0.6333,63.34,61.89,0.2667,25.72
8,30.28,1.07,1.05,0.39,0.41,36.45,39.05,0.68,0.64,63.55,60.95,0.27,25.23
9,31.3233,1.0433,1.06,0.3833,0.3867,36.74,36.48,0.66,0.6733,63.26,63.52,0.2733,26.2
10,32.34,1.0167,1.01,0.3933,0.3767,38.69,37.29,0.6233,0.6333,61.31,62.71,0.2467,24.26
11,33.3667,1.0267,1.04,0.3667,0.3867,35.71,37.18,0.66,0.6533,64.29,62.82,0.2733,26.62
12,34.4533,1.0867,1.05,0.4133,0.3967,38.04,37.78,0.6733,0.6533,61.96,62.22,0.2767,25.46
13,35.5733,1.12,1.0933,0.4267,0.41,38.1,37.5,0.6933,0.6833,61.9,62.5,0.2833,25.3
14,36.63,1.0567,1.0867,0.38,0.38,35.96,34.97,0.6767,0.7067,64.04,65.03,0.2967,28.08
15,37.6367,1.0067,1.0333,0.3833,0.3667,38.08,35.48,0.6233,0.6667,61.92,64.52,0.2567,25.5
16,38.6867,1.05,1.0433,0.3833,0.4033,36.51,38.66,0.6667,0.64,63.49,61.34,0.2633,25.08
17,39.7567,1.07,1.0633,0.3867,0.41,36.14,38.56,0.6833,0.6533,63.86,61.44,0.2733,25.55
18,40.8267,1.07,1.0833,0.3767,0.4,35.2,36.92,0.6933,0.6833,64.8,63.08,0.2933,27.41
19,41.8833,1.0567,1.0567,0.3933,0.4,37.22,37.85,0.6633,0.6567,62.78,62.15,0.2633,24.92
20,42.93,1.0467,1.0367,0.3867,0.38,36.94,36.66,0.66,0.6567,63.06,63.34,0.28,26.75
21,43.9567,1.0267,1.0633,0.37,0.4067,36.04,38.24,0.6567,0.6567,63.96,61.76,0.25,24.35
22,44.99,1.0333,1.0,0.3867,0.3967,37.42,39.67,0.6467,0.6033,62.58,60.33,0.25,24.19
23,45.9933,1.0033,1.02,0.3767,0.3767,37.54,36.93,0.6267,0.6433,62.46,63.07,0.25,24.92
24,46.9933,1.0,1.0,0.38,0.3567,38.0,35.67,0.62,0.6433,62.0,64.33,0.2633,26.33
25,48.0033,1.01,1.0233,0.3633,0.3933,35.97,38.44,0.6467,0.63,64.03,61.56,0.2533,25.08
26,49.0,0.9967,0.9833,0.3833,0.3733,38.46,37.97,0.6133,0.61,61.54,62.03,0.24,24.08
27,50.02,1.02,1.02,0.37,0.3867,36.27,37.91,0.65,0.6333,63.73,62.09,0.2633,25.82
28,51.02,1.0,1.0033,0.38,0.3867,38.0,38.54,0.62,0.6167,62.0,61.46,0.2333,23.33
29,52.04,1.02,1.0133,0.3833,0.3833,37.58,37.83,0.6367,0.63,62.42,62.17,0.2533,24.84
