,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.4867,1.05,1.03,0.3967,0.3867,37.78,37.54,0.6533,0.6433,62.22,62.46,0.2667,25.4
1,23.5467,1.06,1.05,0.3967,0.3933,37.42,37.46,0.6633,0.6567,62.58,62.54,0.27,25.47
2,24.57,1.0233,1.0467,0.3833,0.3733,37.46,35.67,0.64,0.6733,62.54,64.33,0.2667,26.06
3,25.6233,1.0533,1.0467,0.4067,0.3967,38.61,37.9,0.6467,0.65,61.39,62.1,0.25,23.73
4,26.6833,1.06,1.05,0.4067,0.4067,38.36,38.73,0.6533,0.6433,61.64,61.27,0.2467,23.27
5,27.74,1.0567,1.0567,0.3933,0.3967,37.22,37.54,0.6633,0.66,62.78,62.46,0.2667,25.24
6,28.7867,1.0467,1.0633,0.3933,0.4067,37.58,38.24,0.6533,0.6567,62.42,61.76,0.2467,23.57
7,29.8367,1.05,1.04,0.3967,0.3967,37.78,38.14,0.6533,0.6433,62.22,61.86,0.2567,24.44
8,30.9033,1.0667,1.0533,0.41,0.3933,38.44,37.34,0.6567,0.66,61.56,62.66,0.2633,24.69
9,31.95,1.0467,1.0733,0.3933,0.4067,37.58,37.89,0.6533,0.6667,62.42,62.11,0.2467,23.57
10,33.0233,1.0733,1.0567,0.3933,0.41,36.65,38.8,0.68,0.6467,63.35,61.2,0.27,25.16
11,34.0767,1.0533,1.0567,0.3967,0.3933,37.66,37.22,0.6567,0.6633,62.34,62.78,0.2633,25.0
12,35.1433,1.0667,1.0467,0.4167,0.3967,39.06,37.9,0.65,0.65,60.94,62.1,0.2533,23.75
13,36.2033,1.06,1.0567,0.4133,0.3867,38.99,36.59,0.6467,0.67,61.01,63.41,0.26,24.53
14,37.23,1.0267,1.0467,0.39,0.3733,37.99,35.67,0.6367,0.6733,62.01,64.33,0.2633,25.65
15,38.27,1.04,1.0433,0.4,0.39,38.46,37.38,0.64,0.6533,61.54,62.62,0.25,24.04
16,39.3233,1.0533,1.0533,0.4,0.3933,37.97,37.34,0.6533,0.66,62.03,62.66,0.26,24.68
17,40.3567,1.0333,1.0367,0.3967,0.39,38.39,37.62,0.6367,0.6467,61.61,62.38,0.2467,23.87
18,41.38,1.0233,1.0367,0.38,0.3867,37.13,37.3,0.6433,0.65,62.87,62.7,0.2567,25.08
19,42.4167,1.0367,1.03,0.3867,0.3833,37.3,37.22,0.65,0.6467,62.7,62.78,0.2667,25.72
20,43.5,1.0833,1.0433,0.4267,0.4,39.38,38.34,0.6567,0.6433,60.62,61.66,0.2567,23.69
21,44.52,1.02,1.0567,0.39,0.39,38.24,36.91,0.63,0.6667,61.76,63.09,0.24,23.53
22,45.63,1.11,1.06,0.43,0.4167,38.74,39.31,0.68,0.6433,61.26,60.69,0.2633,23.72
23,46.7367,1.1067,1.1267,0.4067,0.4467,36.75,39.64,0.7,0.68,63.25,60.36,0.2533,22.89
24,47.8,1.0633,1.07,0.4033,0.4,37.93,37.38,0.66,0.67,62.07,62.62,0.26,24.45
25,48.8333,1.0333,1.05,0.39,0.3933,37.74,37.46,0.6433,0.6567,62.26,62.54,0.25,24.19
26,49.9233,1.09,1.0633,0.4167,0.4,38.23,37.62,0.6733,0.6633,61.77,62.38,0.2733,25.08
27,50.9867,1.0633,1.0833,0.39,0.3933,36.68,36.31,0.6733,0.69,63.32,63.69,0.28,26.33
28,52.05,1.0633,1.0533,0.3833,0.3733,36.05,35.44,0.68,0.68,63.95,64.56,0.3067,28.84
29,53.09,1.04,1.07,0.38,0.3933,36.54,36.76,0.66,0.6767,63.46,63.24,0.2667,25.64
30,54.1267,1.0367,1.0067,0.41,0.3733,39.55,37.09,0.6267,0.6333,60.45,62.91,0.2533,24.44
31,55.19,1.0633,1.0667,0.3967,0.4,37.3,37.5,0.6667,0.6667,62.7,62.5,0.2667,25.08
32,56.2933,1.1033,1.0733,0.4267,0.3867,38.67,36.02,0.6767,0.6867,61.33,63.98,0.29,26.28
33,57.4133,1.12,1.1233,0.42,0.4067,37.5,36.2,0.7,0.7167,62.5,63.8,0.2933,26.19
34,58.6633,1.25,1.2267,0.4333,0.5233,34.67,42.66,0.8167,0.7033,65.33,57.34,0.2933,23.47
35,59.8233,1.16,1.2,0.4167,0.46,35.92,38.33,0.7433,0.74,64.08,61.67,0.2833,24.43
36,60.95,1.1267,1.1133,0.4333,0.4233,38.46,38.02,0.6933,0.69,61.54,61.98,0.27,23.96
37,62.02,1.07,1.0967,0.3967,0.4067,37.07,37.08,0.6733,0.69,62.93,62.92,0.2667,24.92
38,63.1067,1.0867,1.07,0.4,0.3967,36.81,37.07,0.6867,0.6733,63.19,62.93,0.29,26.69
39,64.1933,1.0867,1.08,0.4133,0.3767,38.04,34.88,0.6733,0.7033,61.96,65.12,0.2967,27.3
40,65.26,1.0667,1.09,0.4067,0.3933,38.12,36.09,0.66,0.6967,61.88,63.91,0.2667,25.0
41,66.3067,1.0467,1.05,0.3967,0.3833,37.9,36.51,0.65,0.6667,62.1,63.49,0.2667,25.48
42,67.3667,1.06,1.0567,0.4067,0.4,38.36,37.85,0.6533,0.6567,61.64,62.15,0.2533,23.9
43,68.4167,1.05,1.0533,0.3933,0.3833,37.46,36.39,0.6567,0.67,62.54,63.61,0.2733,26.03
44,69.4767,1.06,1.0467,0.4,0.3767,37.74,35.99,0.66,0.67,62.26,64.01,0.2833,26.73
45,70.55,1.0733,1.0633,0.4167,0.3867,38.82,36.36,0.6567,0.6767,61.18,63.64,0.27,25.16
46,71.5967,1.0467,1.0767,0.3967,0.3967,37.9,36.84,0.65,0.68,62.1,63.16,0.2533,24.2
47,72.6567,1.06,1.05,0.4033,0.3867,38.05,36.83,0.6567,0.6633,61.95,63.17,0.27,25.47
48,73.7233,1.0667,1.0667,0.4033,0.3867,37.81,36.25,0.6633,0.68,62.19,63.75,0.2767,25.94
49,74.7667,1.0433,1.0533,0.3833,0.3833,36.74,36.39,0.66,0.67,63.26,63.61,0.2767,26.52
50,75.8067,1.04,1.0533,0.3867,0.39,37.18,37.03,0.6533,0.6633,62.82,62.97,0.2633,25.32
51,76.89,1.0833,1.0633,0.4,0.4,36.92,37.62,0.6833,0.6633,63.08,62.38,0.2833,26.15
52,77.94,1.05,1.0467,0.4,0.3733,38.1,35.67,0.65,0.6733,61.9,64.33,0.2767,26.35
53,78.9767,1.0367,1.05,0.3933,0.3867,37.94,36.83,0.6433,0.6633,62.06,63.17,0.2567,24.76
54,80.0267,1.05,1.04,0.4,0.3833,38.1,36.86,0.65,0.6567,61.9,63.14,0.2667,25.4
55,81.0533,1.0267,1.04,0.3867,0.3833,37.66,36.86,0.64,0.6567,62.34,63.14,0.2567,25.0
56,82.11,1.0567,1.0433,0.4,0.3933,37.85,37.7,0.6567,0.65,62.15,62.3,0.2633,24.92
57,83.17,1.06,1.05,0.4033,0.3933,38.05,37.46,0.6567,0.6567,61.95,62.54,0.2633,24.84
58,84.2233,1.0533,1.0533,0.4,0.3767,37.97,35.76,0.6533,0.6767,62.03,64.24,0.2767,26.27
59,85.2867,1.0633,1.0767,0.3967,0.3933,37.3,36.53,0.6667,0.6833,62.7,63.47,0.2733,25.71
60,86.3433,1.0567,1.06,0.3967,0.3933,37.54,37.11,0.66,0.6667,62.46,62.89,0.2667,25.24
61,87.4067,1.0633,1.05,0.4067,0.3833,38.24,36.51,0.6567,0.6667,61.76,63.49,0.2733,25.71
62,88.4667,1.06,1.0667,0.3967,0.3933,37.42,36.88,0.6633,0.6733,62.58,63.12,0.27,25.47
63,89.5133,1.0467,1.06,0.39,0.3933,37.26,37.11,0.6567,0.6667,62.74,62.89,0.2633,25.16
64,90.59,1.0767,1.04,0.4133,0.3867,38.39,37.18,0.6633,0.6533,61.61,62.82,0.2767,25.7
65,91.6567,1.0667,1.0833,0.4033,0.4,37.81,36.92,0.6633,0.6833,62.19,63.08,0.2633,24.69
66,92.71,1.0533,1.0567,0.3967,0.3767,37.66,35.65,0.6567,0.68,62.34,64.35,0.28,26.58
67,93.8033,1.0933,1.0933,0.4067,0.4167,37.2,38.11,0.6867,0.6767,62.8,61.89,0.27,24.7
68,94.85,1.0467,1.0533,0.3933,0.39,37.58,37.03,0.6533,0.6633,62.42,62.97,0.2633,25.16
69,95.9233,1.0733,1.0667,0.4067,0.3967,37.89,37.19,0.6667,0.67,62.11,62.81,0.27,25.16
70,96.9867,1.0633,1.0667,0.4,0.3933,37.62,36.88,0.6633,0.6733,62.38,63.12,0.27,25.39
71,98.0833,1.0967,1.08,0.4133,0.3967,37.69,36.73,0.6833,0.6833,62.31,63.27,0.2867,26.14
72,99.19,1.1067,1.1033,0.4167,0.4067,37.65,36.86,0.69,0.6967,62.35,63.14,0.2833,25.6
73,100.2667,1.0767,1.09,0.4,0.4,37.15,36.7,0.6767,0.69,62.85,63.3,0.2767,25.7
