,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.61,1.0533,1.06,0.3433,0.38,32.59,35.85,0.71,0.68,67.41,64.15,0.33,31.33
1,22.6433,1.0333,1.0467,0.3433,0.37,33.23,35.35,0.69,0.6767,66.77,64.65,0.32,30.97
2,23.72,1.0767,1.0433,0.3633,0.37,33.75,35.46,0.7133,0.6733,66.25,64.54,0.3433,31.89
3,24.7533,1.0333,1.0667,0.3467,0.3833,33.55,35.94,0.6867,0.6833,66.45,64.06,0.3033,29.35
4,25.82,1.0667,1.04,0.3533,0.37,33.12,35.58,0.7133,0.67,66.88,64.42,0.3433,32.19
5,26.8833,1.0633,1.0533,0.3433,0.36,32.29,34.18,0.72,0.6933,67.71,65.82,0.36,33.86
6,27.9567,1.0733,1.09,0.3467,0.3733,32.3,34.25,0.7267,0.7167,67.7,65.75,0.3533,32.92
7,29.05,1.0933,1.0667,0.3633,0.3767,33.23,35.31,0.73,0.69,66.77,64.69,0.3533,32.32
8,30.0767,1.0267,1.0833,0.3433,0.3767,33.44,34.77,0.6833,0.7067,66.56,65.23,0.3067,29.87
9,31.1233,1.0467,1.01,0.3433,0.3667,32.8,36.3,0.7033,0.6433,67.2,63.7,0.3367,32.17
10,32.1833,1.06,1.0767,0.36,0.39,33.96,36.22,0.7,0.6867,66.04,63.78,0.31,29.25
11,33.2333,1.05,1.0267,0.3433,0.3433,32.7,33.44,0.7067,0.6833,67.3,66.56,0.3633,34.6
12,34.32,1.0867,1.0767,0.3233,0.3467,29.75,32.2,0.7633,0.73,70.25,67.8,0.4167,38.34
13,35.4267,1.1067,1.1033,0.3533,0.37,31.93,33.53,0.7533,0.7333,68.07,66.47,0.3833,34.64
14,36.4133,0.9867,1.0633,0.3267,0.36,33.11,33.86,0.66,0.7033,66.89,66.14,0.3,30.41
15,37.4,0.9867,0.96,0.3333,0.34,33.78,35.42,0.6533,0.62,66.22,64.58,0.3133,31.76
