,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.93,1.0667,1.06,0.3633,0.3833,34.06,36.16,0.7033,0.6767,65.94,63.84,0.32,30.0
1,23.0167,1.0867,1.0733,0.3833,0.3967,35.28,36.96,0.7033,0.6767,64.72,63.04,0.3067,28.22
2,24.0633,1.0467,1.0733,0.3633,0.39,34.71,36.34,0.6833,0.6833,65.29,63.66,0.2933,28.03
3,25.1133,1.05,1.04,0.3733,0.3533,35.56,33.97,0.6767,0.6867,64.44,66.03,0.3233,30.79
4,26.13,1.0167,1.04,0.3567,0.3833,35.08,36.86,0.66,0.6567,64.92,63.14,0.2767,27.21
5,27.15,1.02,1.02,0.3367,0.3333,33.01,32.68,0.6833,0.6867,66.99,67.32,0.35,34.31
6,28.2067,1.0567,1.0433,0.3533,0.3733,33.44,35.78,0.7033,0.67,66.56,64.22,0.33,31.23
7,29.27,1.0633,1.0567,0.3667,0.39,34.48,36.91,0.6967,0.6667,65.52,63.09,0.3067,28.84
8,30.3067,1.0367,1.0433,0.3667,0.3933,35.37,37.7,0.67,0.65,64.63,62.3,0.2767,26.69
9,31.3533,1.0467,1.03,0.3733,0.3367,35.67,32.69,0.6733,0.6933,64.33,67.31,0.3367,32.17
10,32.41,1.0567,1.06,0.37,0.38,35.02,35.85,0.6867,0.68,64.98,64.15,0.3067,29.02
11,33.4367,1.0267,1.05,0.35,0.34,34.09,32.38,0.6767,0.71,65.91,67.62,0.3367,32.79
12,34.5,1.0633,1.06,0.3667,0.3567,34.48,33.65,0.6967,0.7033,65.52,66.35,0.34,31.97
13,35.49,0.99,1.0,0.3467,0.3367,35.02,33.67,0.6433,0.6633,64.98,66.33,0.3067,30.98
14,36.5333,1.0433,1.0267,0.36,0.38,34.5,37.01,0.6833,0.6467,65.5,62.99,0.3033,29.07
15,37.5567,1.0233,1.04,0.3567,0.3467,34.85,33.33,0.6667,0.6933,65.15,66.67,0.32,31.27
16,38.61,1.0533,1.0233,0.3667,0.3733,34.81,36.48,0.6867,0.65,65.19,63.52,0.3133,29.75
17,39.67,1.06,1.0567,0.3667,0.3833,34.59,36.28,0.6933,0.6733,65.41,63.72,0.31,29.25
18,40.7333,1.0633,1.0633,0.37,0.3833,34.8,36.05,0.6933,0.68,65.2,63.95,0.31,29.15
19,41.8167,1.0833,1.0667,0.37,0.39,34.15,36.56,0.7133,0.6767,65.85,63.44,0.3233,29.85
20,42.89,1.0733,1.0867,0.3833,0.39,35.71,35.89,0.69,0.6967,64.29,64.11,0.3,27.95
21,43.95,1.06,1.06,0.37,0.35,34.91,33.02,0.69,0.71,65.09,66.98,0.34,32.08
22,44.9133,0.9633,1.05,0.29,0.3733,30.1,35.56,0.6733,0.6767,69.9,64.44,0.3,31.14
23,46.0167,1.1033,1.03,0.3733,0.35,33.84,33.98,0.73,0.68,66.16,66.02,0.38,34.44
