,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.2867,1.1133,1.1267,0.4067,0.36,36.53,31.95,0.7067,0.7667,63.47,68.05,0.3467,31.14
1,23.3567,1.07,1.09,0.39,0.3467,36.45,31.8,0.68,0.7433,63.55,68.2,0.3333,31.15
2,24.48,1.1233,1.0867,0.4033,0.3467,35.91,31.9,0.72,0.74,64.09,68.1,0.3733,33.23
3,25.59,1.11,1.12,0.3933,0.3367,35.44,30.06,0.7167,0.7833,64.56,69.94,0.38,34.23
4,26.6933,1.1033,1.1033,0.4,0.3433,36.25,31.12,0.7033,0.76,63.75,68.88,0.36,32.63
5,27.76,1.0667,1.0833,0.3933,0.3267,36.88,30.15,0.6733,0.7567,63.12,69.85,0.3467,32.5
6,28.8267,1.0667,1.0633,0.3867,0.3333,36.25,31.35,0.68,0.73,63.75,68.65,0.3467,32.5
7,29.9,1.0733,1.0767,0.4,0.3433,37.27,31.89,0.6733,0.7333,62.73,68.11,0.33,30.75
8,30.9967,1.0967,1.0767,0.4067,0.3367,37.08,31.27,0.69,0.74,62.92,68.73,0.3533,32.22
9,32.0867,1.09,1.1067,0.3967,0.35,36.39,31.63,0.6933,0.7567,63.61,68.37,0.3433,31.5
10,33.1633,1.0767,1.08,0.39,0.35,36.22,32.41,0.6867,0.73,63.78,67.59,0.3367,31.27
11,34.2533,1.09,1.0833,0.3933,0.35,36.09,32.31,0.6967,0.7333,63.91,67.69,0.3467,31.8
12,35.3267,1.0733,1.0833,0.39,0.34,36.34,31.38,0.6833,0.7433,63.66,68.62,0.3433,31.99
13,36.4233,1.0967,1.0833,0.3967,0.34,36.17,31.38,0.7,0.7433,63.83,68.62,0.36,32.83
14,37.5167,1.0933,1.1,0.4033,0.3567,36.89,32.42,0.69,0.7433,63.11,67.58,0.3333,30.49
15,38.6,1.0833,1.08,0.4,0.34,36.92,31.48,0.6833,0.74,63.08,68.52,0.3433,31.69
16,39.6733,1.0733,1.0833,0.39,0.34,36.34,31.38,0.6833,0.7433,63.66,68.62,0.3433,31.99
17,40.7567,1.0833,1.0767,0.3933,0.3367,36.31,31.27,0.69,0.74,63.69,68.73,0.3533,32.62
18,41.8333,1.0767,1.09,0.3867,0.3533,35.91,32.42,0.69,0.7367,64.09,67.58,0.3367,31.27
19,42.9333,1.1,1.0767,0.3967,0.3433,36.06,31.89,0.7033,0.7333,63.94,68.11,0.36,32.73
20,44.0267,1.0933,1.1,0.3933,0.35,35.98,31.82,0.7,0.75,64.02,68.18,0.35,32.01
21,45.1233,1.0967,1.08,0.4067,0.3433,37.08,31.79,0.69,0.7367,62.92,68.21,0.3467,31.61
22,46.1933,1.07,1.1,0.3933,0.3533,36.76,32.12,0.6767,0.7467,63.24,67.88,0.3233,30.22
23,47.29,1.0967,1.0733,0.4033,0.3467,36.78,32.3,0.6933,0.7267,63.22,67.7,0.3467,31.61
24,48.3733,1.0833,1.1,0.3867,0.3533,35.69,32.12,0.6967,0.7467,64.31,67.88,0.3433,31.69
25,49.4633,1.09,1.1067,0.3833,0.3567,35.17,32.23,0.7067,0.75,64.83,67.77,0.35,32.11
26,50.5367,1.0733,1.05,0.4,0.3367,37.27,32.06,0.6733,0.7133,62.73,67.94,0.3367,31.37
27,51.5967,1.06,1.06,0.39,0.3267,36.79,30.82,0.67,0.7333,63.21,69.18,0.3433,32.39
28,52.6867,1.09,1.0933,0.3933,0.3533,36.09,32.32,0.6967,0.74,63.91,67.68,0.3433,31.5
29,53.7833,1.0967,1.0967,0.3867,0.3533,35.26,32.22,0.71,0.7433,64.74,67.78,0.3567,32.52
30,54.89,1.1067,1.09,0.4,0.3433,36.14,31.5,0.7067,0.7467,63.86,68.5,0.3633,32.83
31,55.9767,1.0867,1.0967,0.41,0.3533,37.73,32.22,0.6767,0.7433,62.27,67.78,0.3233,29.75
32,57.0633,1.0867,1.08,0.41,0.34,37.73,31.48,0.6767,0.74,62.27,68.52,0.3367,30.98
33,58.1467,1.0833,1.0767,0.4067,0.3367,37.54,31.27,0.6767,0.74,62.46,68.73,0.34,31.38
34,59.24,1.0933,1.0967,0.4033,0.35,36.89,31.91,0.69,0.7467,63.11,68.09,0.34,31.1
35,60.35,1.11,1.1133,0.4033,0.36,36.34,32.34,0.7067,0.7533,63.66,67.66,0.3467,31.23
36,61.46,1.11,1.1033,0.4067,0.35,36.64,31.72,0.7033,0.7533,63.36,68.28,0.3533,31.83
37,62.56,1.1,1.1033,0.4067,0.35,36.97,31.72,0.6933,0.7533,63.03,68.28,0.3433,31.21
38,63.65,1.09,1.1,0.3967,0.3433,36.39,31.21,0.6933,0.7567,63.61,68.79,0.35,32.11
39,64.7733,1.1233,1.1,0.4067,0.34,36.2,30.91,0.7167,0.76,63.8,69.09,0.3767,33.53
40,65.9233,1.15,1.1333,0.4033,0.35,35.07,30.88,0.7467,0.7833,64.93,69.12,0.3967,34.49
41,67.03,1.1067,1.1667,0.3633,0.3633,32.83,31.14,0.7433,0.8033,67.17,68.86,0.38,34.34
42,67.98,0.95,0.98,0.3533,0.2733,37.19,27.89,0.5967,0.7067,62.81,72.11,0.3233,34.04
43,69.01,1.03,0.9767,0.4067,0.3,39.48,30.72,0.6233,0.6767,60.52,69.28,0.3233,31.39
44,70.14,1.13,1.1367,0.3833,0.3733,33.92,32.84,0.7467,0.7633,66.08,67.16,0.3733,33.04
45,71.2167,1.0767,1.09,0.3833,0.34,35.6,31.19,0.6933,0.75,64.4,68.81,0.3533,32.82
46,72.3033,1.0867,1.0667,0.3933,0.34,36.2,31.88,0.6933,0.7267,63.8,68.12,0.3533,32.52
47,73.4233,1.12,1.11,0.3967,0.35,35.42,31.53,0.7233,0.76,64.58,68.47,0.3733,33.33
48,74.53,1.1067,1.1167,0.3867,0.3467,34.94,31.04,0.72,0.77,65.06,68.96,0.3733,33.73
49,75.6067,1.0767,1.09,0.3933,0.34,36.53,31.19,0.6833,0.75,63.47,68.81,0.3433,31.89
50,76.68,1.0733,1.0767,0.3867,0.3567,36.02,33.13,0.6867,0.72,63.98,66.87,0.33,30.75
51,77.75,1.07,1.0733,0.39,0.3433,36.45,31.99,0.68,0.73,63.55,68.01,0.3367,31.46
52,78.8167,1.0667,1.0667,0.3867,0.3367,36.25,31.56,0.68,0.73,63.75,68.44,0.3433,32.19
53,79.9067,1.09,1.07,0.39,0.34,35.78,31.78,0.7,0.73,64.22,68.22,0.36,33.03
54,81.0,1.0933,1.0933,0.3933,0.3433,35.98,31.4,0.7,0.75,64.02,68.6,0.3567,32.62
55,82.0933,1.0933,1.0867,0.39,0.3433,35.67,31.6,0.7033,0.7433,64.33,68.4,0.36,32.93
56,83.17,1.0767,1.0733,0.4033,0.3233,37.46,30.12,0.6733,0.75,62.54,69.88,0.35,32.51
57,84.2467,1.0767,1.1033,0.3767,0.3533,34.98,32.02,0.7,0.75,65.02,67.98,0.3467,32.2
58,85.32,1.0733,1.0633,0.3933,0.35,36.65,32.92,0.68,0.7133,63.35,67.08,0.33,30.75
59,86.4067,1.0867,1.0867,0.4,0.3567,36.81,32.82,0.6867,0.73,63.19,67.18,0.33,30.37
60,87.4867,1.08,1.0767,0.3967,0.34,36.73,31.58,0.6833,0.7367,63.27,68.42,0.3433,31.79
61,88.54,1.0533,1.08,0.3833,0.34,36.39,31.48,0.67,0.74,63.61,68.52,0.33,31.33
62,89.62,1.08,1.0633,0.3933,0.3467,36.42,32.6,0.6867,0.7167,63.58,67.4,0.34,31.48
63,90.71,1.09,1.0867,0.4033,0.3567,37.0,32.82,0.6867,0.73,63.0,67.18,0.33,30.28
64,91.7867,1.0767,1.07,0.3933,0.35,36.53,32.71,0.6833,0.72,63.47,67.29,0.3333,30.96
65,92.85,1.0633,1.0733,0.39,0.3367,36.68,31.37,0.6733,0.7367,63.32,68.63,0.3367,31.66
66,93.9067,1.0567,1.06,0.3833,0.3333,36.28,31.45,0.6733,0.7267,63.72,68.55,0.34,32.18
67,94.9633,1.0567,1.0567,0.3867,0.3367,36.59,31.86,0.67,0.72,63.41,68.14,0.3333,31.55
68,96.0133,1.05,1.0533,0.3833,0.33,36.51,31.33,0.6667,0.7233,63.49,68.67,0.3367,32.06
69,97.06,1.0467,1.0467,0.38,0.3333,36.31,31.85,0.6667,0.7133,63.69,68.15,0.3333,31.85
70,98.13,1.07,1.0667,0.39,0.3367,36.45,31.56,0.68,0.73,63.55,68.44,0.3433,32.09
71,99.2033,1.0733,1.07,0.3867,0.34,36.02,31.78,0.6867,0.73,63.98,68.22,0.3467,32.3
72,100.2667,1.0633,1.0633,0.39,0.3433,36.68,32.29,0.6733,0.72,63.32,67.71,0.33,31.03
73,101.33,1.0633,1.0733,0.39,0.34,36.68,31.68,0.6733,0.7333,63.32,68.32,0.3333,31.35
74,102.41,1.08,1.07,0.3867,0.3533,35.8,33.02,0.6933,0.7167,64.2,66.98,0.34,31.48
75,103.54,1.13,1.1,0.4033,0.3567,35.69,32.42,0.7267,0.7433,64.31,67.58,0.37,32.74
76,104.6333,1.0933,1.1133,0.4,0.35,36.59,31.44,0.6933,0.7633,63.41,68.56,0.3433,31.4
77,105.7133,1.08,1.0833,0.3933,0.34,36.42,31.38,0.6867,0.7433,63.58,68.62,0.3467,32.1
78,106.8,1.0867,1.0933,0.3867,0.3467,35.58,31.71,0.7,0.7467,64.42,68.29,0.3533,32.52
79,107.9,1.1,1.08,0.4033,0.3367,36.67,31.17,0.6967,0.7433,63.33,68.83,0.36,32.73
80,108.9867,1.0867,1.0967,0.4,0.35,36.81,31.91,0.6867,0.7467,63.19,68.09,0.3367,30.98
