,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.98,1.2967,1.2667,0.4267,0.4767,32.9,37.63,0.87,0.79,67.1,62.37,0.3933,30.33
1,24.1967,1.2167,1.2333,0.4,0.4233,32.88,34.32,0.8167,0.81,67.12,65.68,0.3933,32.33
2,25.38,1.1833,1.1567,0.4167,0.38,35.21,32.85,0.7667,0.7767,64.79,67.15,0.3867,32.68
3,26.5867,1.2067,1.21,0.41,0.39,33.98,32.23,0.7967,0.82,66.02,67.77,0.4067,33.7
4,27.8333,1.2467,1.2633,0.4267,0.4667,34.22,36.94,0.82,0.7967,65.78,63.06,0.3533,28.34
5,29.05,1.2167,1.17,0.4133,0.3667,33.97,31.34,0.8033,0.8033,66.03,68.66,0.4367,35.89
6,30.28,1.23,1.2133,0.43,0.3467,34.96,28.57,0.8,0.8667,65.04,71.43,0.4533,36.86
7,31.4267,1.1467,1.23,0.3633,0.3567,31.69,29.0,0.7833,0.8733,68.31,71.0,0.4267,37.21
8,32.63,1.2033,1.23,0.39,0.4533,32.41,36.86,0.8133,0.7767,67.59,63.14,0.36,29.92
9,33.8,1.17,1.1267,0.4267,0.3767,36.47,33.43,0.7433,0.75,63.53,66.57,0.3667,31.34
10,34.9467,1.1467,1.17,0.3767,0.37,32.85,31.62,0.77,0.8,67.15,68.38,0.4,34.88
11,36.1267,1.18,1.16,0.3933,0.3867,33.33,33.33,0.7867,0.7733,66.67,66.67,0.4,33.9
12,37.3633,1.2367,1.2567,0.41,0.46,33.15,36.6,0.8267,0.7967,66.85,63.4,0.3667,29.65
13,38.6733,1.31,1.2,0.4567,0.4267,34.86,35.56,0.8533,0.7733,65.14,64.44,0.4267,32.57
14,39.93,1.2567,1.3167,0.4167,0.4333,33.16,32.91,0.84,0.8833,66.84,67.09,0.4067,32.36
15,41.1633,1.2333,1.25,0.41,0.4133,33.24,33.07,0.8233,0.8367,66.76,66.93,0.41,33.24
16,42.3833,1.22,1.2233,0.4067,0.4133,33.33,33.79,0.8133,0.81,66.67,66.21,0.4,32.79
17,43.4767,1.0933,1.17,0.3433,0.39,31.4,33.33,0.75,0.78,68.6,66.67,0.36,32.93
18,44.67,1.1933,1.11,0.4333,0.3867,36.31,34.83,0.76,0.7233,63.69,65.17,0.3733,31.28
19,45.8167,1.1467,1.2167,0.3867,0.41,33.72,33.7,0.76,0.8067,66.28,66.3,0.35,30.52
20,46.9367,1.12,1.08,0.4,0.3633,35.71,33.64,0.72,0.7167,64.29,66.36,0.3567,31.85
21,48.1567,1.22,1.17,0.4233,0.41,34.7,35.04,0.7967,0.76,65.3,64.96,0.3867,31.69
22,49.3433,1.1867,1.2333,0.3967,0.4067,33.43,32.97,0.79,0.8267,66.57,67.03,0.3833,32.3
23,50.5467,1.2033,1.1567,0.42,0.3833,34.9,33.14,0.7833,0.7733,65.1,66.86,0.4,33.24
24,51.72,1.1733,1.2633,0.34,0.4367,28.98,34.56,0.8333,0.8267,71.02,65.44,0.3967,33.81
25,52.8867,1.1667,1.1,0.43,0.38,36.86,34.55,0.7367,0.72,63.14,65.45,0.3567,30.57
26,53.96,1.0733,1.17,0.34,0.39,31.68,33.33,0.7333,0.78,68.32,66.67,0.3433,31.99
27,55.1,1.14,1.0767,0.3967,0.3767,34.8,34.98,0.7433,0.7,65.2,65.02,0.3667,32.16
28,56.3333,1.2333,1.1267,0.4667,0.3833,37.84,34.02,0.7667,0.7433,62.16,65.98,0.3833,31.08
29,57.5167,1.1833,1.26,0.39,0.3867,32.96,30.69,0.7933,0.8733,67.04,69.31,0.4067,34.37
30,58.72,1.2033,1.23,0.3867,0.4267,32.13,34.69,0.8167,0.8033,67.87,65.31,0.39,32.41
31,59.96,1.24,1.18,0.4233,0.3833,34.14,32.49,0.8167,0.7967,65.86,67.51,0.4333,34.95
32,61.1833,1.2233,1.24,0.4267,0.41,34.88,33.06,0.7967,0.83,65.12,66.94,0.3867,31.61
33,62.41,1.2267,1.21,0.4433,0.4,36.14,33.06,0.7833,0.81,63.86,66.94,0.3833,31.25
34,63.6233,1.2133,1.2233,0.4167,0.3967,34.34,32.43,0.7967,0.8267,65.66,67.57,0.4,32.97
35,64.8467,1.2233,1.1767,0.4633,0.3733,37.87,31.73,0.76,0.8033,62.13,68.27,0.3867,31.61
36,65.9867,1.14,1.2867,0.3533,0.4233,30.99,32.9,0.7867,0.8633,69.01,67.1,0.3633,31.87
37,67.1633,1.1767,1.11,0.4067,0.39,34.56,35.14,0.77,0.72,65.44,64.86,0.38,32.29
38,68.36,1.1967,1.2,0.42,0.41,35.1,34.17,0.7767,0.79,64.9,65.83,0.3667,30.64
39,69.6,1.24,1.2467,0.41,0.47,33.06,37.7,0.83,0.7767,66.94,62.3,0.36,29.03
40,70.8,1.2,1.1933,0.3933,0.4133,32.78,34.64,0.8067,0.78,67.22,65.36,0.3933,32.78
41,72.0033,1.2033,1.2,0.3933,0.4033,32.69,33.61,0.81,0.7967,67.31,66.39,0.4067,33.8
