,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.77,1.1333,1.0933,0.37,0.33,32.65,30.18,0.7633,0.7633,67.35,69.82,0.4333,38.24
1,22.8767,1.1067,1.12,0.38,0.35,34.34,31.25,0.7267,0.77,65.66,68.75,0.3767,34.04
2,24.0833,1.2067,1.1467,0.4467,0.38,37.02,33.14,0.76,0.7667,62.98,66.86,0.38,31.49
3,25.1667,1.0833,1.12,0.3567,0.3133,32.92,27.98,0.7267,0.8067,67.08,72.02,0.4133,38.15
4,26.3433,1.1767,1.1567,0.4333,0.3633,36.83,31.41,0.7433,0.7933,63.17,68.59,0.38,32.29
5,27.41,1.0667,1.1567,0.3433,0.33,32.19,28.53,0.7233,0.8267,67.81,71.47,0.3933,36.88
6,28.51,1.1,1.13,0.3533,0.4133,32.12,36.58,0.7467,0.7167,67.88,63.42,0.3333,30.3
7,29.6233,1.1133,1.05,0.4033,0.37,36.23,35.24,0.71,0.68,63.77,64.76,0.34,30.54
8,30.7533,1.13,1.0967,0.3967,0.3267,35.1,29.79,0.7333,0.77,64.9,70.21,0.4067,35.99
9,31.86,1.1067,1.2133,0.32,0.4067,28.92,33.52,0.7867,0.8067,71.08,66.48,0.38,34.34
10,32.97,1.11,1.0167,0.3833,0.3333,34.53,32.79,0.7267,0.6833,65.47,67.21,0.3933,35.44
11,34.0967,1.1267,1.1,0.41,0.33,36.39,30.0,0.7167,0.77,63.61,70.0,0.3867,34.32
12,35.2467,1.15,1.17,0.41,0.3533,35.65,30.2,0.74,0.8167,64.35,69.8,0.3867,33.62
13,36.4167,1.17,1.1833,0.3867,0.3933,33.05,33.24,0.7833,0.79,66.95,66.76,0.39,33.33
14,37.6033,1.1867,1.16,0.4233,0.39,35.67,33.62,0.7633,0.77,64.33,66.38,0.3733,31.46
15,38.7633,1.16,1.1567,0.42,0.3533,36.21,30.55,0.74,0.8033,63.79,69.45,0.3867,33.33
16,39.8833,1.12,1.1267,0.3833,0.3,34.23,26.63,0.7367,0.8267,65.77,73.37,0.4367,38.99
17,41.0167,1.1333,1.1767,0.3667,0.3767,32.35,32.01,0.7667,0.8,67.65,67.99,0.39,34.41
18,42.1833,1.1667,1.1333,0.39,0.37,33.43,32.65,0.7767,0.7633,66.57,67.35,0.4067,34.86
19,43.35,1.1667,1.11,0.43,0.3233,36.86,29.13,0.7367,0.7867,63.14,70.87,0.4133,35.43
20,44.4967,1.1467,1.1967,0.4067,0.3367,35.47,28.13,0.74,0.86,64.53,71.87,0.4033,35.17
21,45.6033,1.1067,1.15,0.38,0.3633,34.34,31.59,0.7267,0.7867,65.66,68.41,0.3633,32.83
22,46.7033,1.1,1.09,0.37,0.3667,33.64,33.64,0.73,0.7233,66.36,66.36,0.3633,33.03
23,47.8567,1.1533,1.1267,0.3833,0.3633,33.24,32.25,0.77,0.7633,66.76,67.75,0.4067,35.26
24,48.97,1.1133,1.1833,0.3633,0.3933,32.63,33.24,0.75,0.79,67.37,66.76,0.3567,32.04
25,50.1067,1.1367,1.0967,0.3867,0.3967,34.02,36.17,0.75,0.7,65.98,63.83,0.3533,31.09
26,51.24,1.1333,1.1167,0.3767,0.3767,33.24,33.73,0.7567,0.74,66.76,66.27,0.38,33.53
27,52.3967,1.1567,1.1567,0.4033,0.38,34.87,32.85,0.7533,0.7767,65.13,67.15,0.3733,32.28
28,53.4967,1.1,1.1033,0.3633,0.3567,33.03,32.33,0.7367,0.7467,66.97,67.67,0.38,34.55
29,54.6633,1.1667,1.1167,0.4167,0.3467,35.71,31.04,0.75,0.77,64.29,68.96,0.4033,34.57
30,55.7767,1.1133,1.1733,0.35,0.3533,31.44,30.11,0.7633,0.82,68.56,69.89,0.41,36.83
31,56.9367,1.16,1.1333,0.3967,0.37,34.2,32.65,0.7633,0.7633,65.8,67.35,0.3933,33.91
32,58.05,1.1133,1.1133,0.3767,0.3467,33.83,31.14,0.7367,0.7667,66.17,68.86,0.39,35.03
33,59.13,1.08,1.0833,0.3767,0.3167,34.88,29.23,0.7033,0.7667,65.12,70.77,0.3867,35.8
