,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.78,1.12,1.13,0.3567,0.38,31.85,33.63,0.7633,0.75,68.15,66.37,0.3833,34.23
1,22.8933,1.1133,1.0967,0.3867,0.3533,34.73,32.22,0.7267,0.7433,65.27,67.78,0.3733,33.53
2,23.99,1.0967,1.0933,0.36,0.3433,32.83,31.4,0.7367,0.75,67.17,68.6,0.3933,35.87
3,25.0967,1.1067,1.1,0.34,0.3433,30.72,31.21,0.7667,0.7567,69.28,68.79,0.4233,38.25
4,26.2067,1.11,1.1133,0.3933,0.3867,35.44,34.73,0.7167,0.7267,64.56,65.27,0.33,29.73
5,27.3133,1.1067,1.1167,0.36,0.3767,32.53,33.73,0.7467,0.74,67.47,66.27,0.37,33.43
6,28.4633,1.15,1.1367,0.37,0.3933,32.17,34.6,0.78,0.7433,67.83,65.4,0.3867,33.62
7,29.61,1.1467,1.1367,0.39,0.3733,34.01,32.84,0.7567,0.7633,65.99,67.16,0.3833,33.43
8,30.76,1.15,1.17,0.37,0.3667,32.17,31.34,0.78,0.8033,67.83,68.66,0.4133,35.94
9,31.8333,1.0733,1.09,0.34,0.3533,31.68,32.42,0.7333,0.7367,68.32,67.58,0.38,35.4
10,33.0,1.1667,1.1433,0.3867,0.3967,33.14,34.69,0.78,0.7467,66.86,65.31,0.3833,32.86
11,34.11,1.11,1.1267,0.37,0.3767,33.33,33.43,0.74,0.75,66.67,66.57,0.3633,32.73
12,35.2367,1.1267,1.1,0.3833,0.36,34.02,32.73,0.7433,0.74,65.98,67.27,0.3833,34.02
13,36.3767,1.14,1.15,0.37,0.3833,32.46,33.33,0.77,0.7667,67.54,66.67,0.3867,33.92
14,37.5067,1.13,1.1233,0.3733,0.3767,33.04,33.53,0.7567,0.7467,66.96,66.47,0.38,33.63
15,38.6467,1.14,1.1433,0.3733,0.3733,32.75,32.65,0.7667,0.77,67.25,67.35,0.3933,34.5
16,39.77,1.1233,1.1267,0.3767,0.3567,33.53,31.66,0.7467,0.77,66.47,68.34,0.39,34.72
17,40.91,1.14,1.1333,0.37,0.3767,32.46,33.24,0.77,0.7567,67.54,66.76,0.3933,34.5
18,42.0567,1.1467,1.1267,0.3867,0.36,33.72,31.95,0.76,0.7667,66.28,68.05,0.4,34.88
19,43.2433,1.1867,1.1767,0.3833,0.38,32.3,32.29,0.8033,0.7967,67.7,67.71,0.4233,35.67
20,44.35,1.1067,1.1633,0.3667,0.37,33.13,31.81,0.74,0.7933,66.87,68.19,0.37,33.43
21,45.4567,1.1067,1.1233,0.35,0.3833,31.63,34.12,0.7567,0.74,68.37,65.88,0.3733,33.73
22,46.57,1.1133,1.1033,0.3633,0.3633,32.63,32.93,0.75,0.74,67.37,67.07,0.3867,34.73
23,47.7133,1.1433,1.11,0.3733,0.3733,32.65,33.63,0.77,0.7367,67.35,66.37,0.3967,34.69
24,48.84,1.1267,1.1467,0.3633,0.3833,32.25,33.43,0.7633,0.7633,67.75,66.57,0.38,33.73
25,49.9767,1.1367,1.1333,0.3633,0.3633,31.96,32.06,0.7733,0.77,68.04,67.94,0.41,36.07
26,51.0967,1.12,1.1033,0.3867,0.36,34.52,32.63,0.7333,0.7433,65.48,67.37,0.3733,33.33
27,52.2367,1.14,1.13,0.38,0.3767,33.33,33.33,0.76,0.7533,66.67,66.67,0.3833,33.63
28,53.3567,1.12,1.1533,0.37,0.38,33.04,32.95,0.75,0.7733,66.96,67.05,0.37,33.04
29,54.4733,1.1167,1.1067,0.36,0.3533,32.24,31.93,0.7567,0.7533,67.76,68.07,0.4033,36.12
30,55.5967,1.1233,1.0933,0.38,0.3333,33.83,30.49,0.7433,0.76,66.17,69.51,0.41,36.5
31,56.72,1.1233,1.1367,0.37,0.37,32.94,32.55,0.7533,0.7667,67.06,67.45,0.3833,34.12
32,57.8533,1.1333,1.1433,0.3733,0.38,32.94,33.24,0.76,0.7633,67.06,66.76,0.38,33.53
33,58.9733,1.12,1.13,0.3667,0.3733,32.74,33.04,0.7533,0.7567,67.26,66.96,0.38,33.93
