,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.9767,1.3733,1.2833,0.4933,0.38,35.92,29.61,0.88,0.9033,64.08,70.39,0.5,36.41
1,24.36,1.3833,1.5567,0.33,0.59,23.86,37.9,1.0533,0.9667,76.14,62.1,0.4633,33.49
2,25.6433,1.2833,1.1467,0.3833,0.42,29.87,36.63,0.9,0.7267,70.13,63.37,0.48,37.4
3,27.05,1.4067,1.4133,0.3667,0.4633,26.07,32.78,1.04,0.95,73.93,67.22,0.5767,41.0
4,28.36,1.31,1.3133,0.35,0.3967,26.72,30.2,0.96,0.9167,73.28,69.8,0.5633,43.0
5,29.7333,1.3733,1.3367,0.4367,0.4233,31.8,31.67,0.9367,0.9133,68.2,68.33,0.5133,37.38
6,31.0633,1.33,1.3833,0.3567,0.4433,26.82,32.05,0.9733,0.94,73.18,67.95,0.53,39.85
7,32.3367,1.2733,1.3033,0.3433,0.36,26.96,27.62,0.93,0.9433,73.04,72.38,0.57,44.76
8,33.6467,1.31,1.3133,0.3,0.4567,22.9,34.77,1.01,0.8567,77.1,65.23,0.5533,42.24
9,34.8267,1.18,1.2533,0.22,0.3767,18.64,30.05,0.96,0.8767,81.36,69.95,0.5833,49.44
10,36.03,1.2033,1.0467,0.4167,0.3167,34.63,30.25,0.7867,0.73,65.37,69.75,0.47,39.06
11,37.32,1.29,1.32,0.3867,0.41,29.97,31.06,0.9033,0.91,70.03,68.94,0.4933,38.24
12,38.61,1.29,1.37,0.3267,0.4033,25.32,29.44,0.9633,0.9667,74.68,70.56,0.56,43.41
13,39.9033,1.2933,1.22,0.33,0.3533,25.52,28.96,0.9633,0.8667,74.48,71.04,0.61,47.16
14,41.1967,1.2933,1.3133,0.36,0.4233,27.84,32.23,0.9333,0.89,72.16,67.77,0.51,39.43
15,42.3733,1.1767,1.2033,0.3067,0.3167,26.06,26.32,0.87,0.8867,73.94,73.68,0.5533,47.03
16,43.7633,1.39,1.3067,0.3933,0.4433,28.3,33.93,0.9967,0.8633,71.7,66.07,0.5533,39.81
17,45.1067,1.3433,1.38,0.3833,0.4433,28.54,32.13,0.96,0.9367,71.46,67.87,0.5167,38.46
18,46.44,1.3333,1.3467,0.3533,0.43,26.5,31.93,0.98,0.9167,73.5,68.07,0.55,41.25
19,47.8667,1.4267,1.36,0.42,0.4167,29.44,30.64,1.0067,0.9433,70.56,69.36,0.59,41.36
20,49.2767,1.41,1.42,0.41,0.4133,29.08,29.11,1.0,1.0067,70.92,70.89,0.5867,41.61
21,50.4,1.1233,1.23,0.3333,0.2667,29.67,21.68,0.79,0.9633,70.33,78.32,0.5233,46.59
22,51.7433,1.3433,1.24,0.37,0.3533,27.54,28.49,0.9733,0.8867,72.46,71.51,0.62,46.15
23,53.1267,1.3833,1.39,0.4633,0.4233,33.49,30.46,0.92,0.9667,66.51,69.54,0.4967,35.9
24,54.51,1.3833,1.4,0.4367,0.4667,31.57,33.33,0.9467,0.9333,68.43,66.67,0.48,34.7
25,55.7833,1.2733,1.2967,0.41,0.38,32.2,29.31,0.8633,0.9167,67.8,70.69,0.4833,37.96
26,57.16,1.3767,1.34,0.4333,0.41,31.48,30.6,0.9433,0.93,68.52,69.4,0.5333,38.74
27,58.5467,1.3867,1.35,0.4267,0.4333,30.77,32.1,0.96,0.9167,69.23,67.9,0.5267,37.98
28,59.9433,1.3967,1.4967,0.4167,0.4767,29.83,31.85,0.98,1.02,70.17,68.15,0.5033,36.04
29,61.19,1.2467,1.1767,0.3767,0.29,30.21,24.65,0.87,0.8867,69.79,75.35,0.58,46.52
30,62.5433,1.3533,1.4333,0.38,0.4767,28.08,33.26,0.9733,0.9567,71.92,66.74,0.4967,36.7
31,64.0,1.4567,1.36,0.49,0.4767,33.64,35.05,0.9667,0.8833,66.36,64.95,0.49,33.64
32,65.21,1.21,1.3567,0.3467,0.42,28.65,30.96,0.8633,0.9367,71.35,69.04,0.4433,36.64
33,66.6867,1.4767,1.3067,0.42,0.4767,28.44,36.48,1.0567,0.83,71.56,63.52,0.58,39.28
34,68.1233,1.4367,1.4767,0.4233,0.4767,29.47,32.28,1.0133,1.0,70.53,67.72,0.5367,37.35
35,69.5667,1.4433,1.4333,0.4133,0.4233,28.64,29.53,1.03,1.01,71.36,70.47,0.6067,42.03
36,70.9933,1.4267,1.4333,0.4133,0.4533,28.97,31.63,1.0133,0.98,71.03,68.37,0.56,39.25
37,72.3167,1.3233,1.3267,0.3967,0.3733,29.97,28.14,0.9267,0.9533,70.03,71.86,0.5533,41.81
38,73.6833,1.3667,1.4433,0.3367,0.4567,24.63,31.64,1.03,0.9867,75.37,68.36,0.5733,41.95
39,74.92,1.2367,1.2767,0.2933,0.3367,23.72,26.37,0.9433,0.94,76.28,73.63,0.6067,49.06
40,76.1033,1.1833,1.1733,0.2733,0.3633,23.1,30.97,0.91,0.81,76.9,69.03,0.5467,46.2
41,77.07,0.9667,1.2067,0.2233,0.3467,23.1,28.73,0.7433,0.86,76.9,71.27,0.3967,41.03
42,77.8033,0.7333,0.7333,0.1467,0.22,20.0,30.0,0.5867,0.5133,80.0,70.0,0.3667,50.0
43,78.74,0.9367,0.78,0.2567,0.2933,27.4,37.61,0.68,0.4867,72.6,62.39,0.3867,41.28
44,79.9333,1.1933,1.0867,0.3933,0.34,32.96,31.29,0.8,0.7467,67.04,68.71,0.46,38.55
45,81.1567,1.2233,1.2167,0.3533,0.3267,28.88,26.85,0.87,0.89,71.12,73.15,0.5433,44.41
46,82.2967,1.14,1.2333,0.35,0.3867,30.7,31.35,0.79,0.8467,69.3,68.65,0.4033,35.38
47,83.6667,1.37,1.2067,0.3667,0.4433,26.76,36.74,1.0033,0.7633,73.24,63.26,0.56,40.88
48,85.0067,1.34,1.3833,0.4,0.4267,29.85,30.84,0.94,0.9567,70.15,69.16,0.5133,38.31
49,86.34,1.3333,1.2667,0.45,0.35,33.75,27.63,0.8833,0.9167,66.25,72.37,0.5333,40.0
50,87.7233,1.3833,1.37,0.47,0.4,33.98,29.2,0.9133,0.97,66.02,70.8,0.5133,37.11
