,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.18,1.1767,1.1167,0.4567,0.3533,38.81,31.64,0.72,0.7633,61.19,68.36,0.3667,31.16
1,23.31,1.13,1.1733,0.43,0.3467,38.05,29.55,0.7,0.8267,61.95,70.45,0.3533,31.27
2,24.3867,1.0767,1.1333,0.3933,0.4,36.53,35.29,0.6833,0.7333,63.47,64.71,0.2833,26.32
3,25.4767,1.09,1.0867,0.3967,0.3933,36.39,36.2,0.6933,0.6933,63.61,63.8,0.3,27.52
4,26.58,1.1033,1.0967,0.3933,0.3833,35.65,34.95,0.71,0.7133,64.35,65.05,0.3267,29.61
5,27.6567,1.0767,1.1,0.3833,0.39,35.6,35.45,0.6933,0.71,64.4,64.55,0.3033,28.17
6,28.7533,1.0967,1.07,0.3867,0.33,35.26,30.84,0.71,0.74,64.74,69.16,0.38,34.65
7,29.8333,1.08,1.09,0.3767,0.3833,34.88,35.17,0.7033,0.7067,65.12,64.83,0.32,29.63
8,31.0333,1.2,1.1267,0.4267,0.36,35.56,31.95,0.7733,0.7667,64.44,68.05,0.4133,34.44
9,32.19,1.1567,1.1633,0.4167,0.3533,36.02,30.37,0.74,0.81,63.98,69.63,0.3867,33.43
10,33.3467,1.1567,1.1733,0.42,0.3867,36.31,32.95,0.7367,0.7867,63.69,67.05,0.35,30.26
11,34.4233,1.0767,1.1333,0.3967,0.3833,36.84,33.82,0.68,0.75,63.16,66.18,0.2967,27.55
12,35.51,1.0867,1.0567,0.41,0.34,37.73,32.18,0.6767,0.7167,62.27,67.82,0.3367,30.98
13,36.6367,1.1267,1.11,0.4067,0.3433,36.09,30.93,0.72,0.7667,63.91,69.07,0.3767,33.43
14,37.7433,1.1067,1.1267,0.39,0.3733,35.24,33.14,0.7167,0.7533,64.76,66.86,0.3433,31.02
