,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.37,1.1833,1.2067,0.3833,0.3533,32.39,29.28,0.8,0.8533,67.61,70.72,0.4467,37.75
1,23.5167,1.1467,1.18,0.3867,0.37,33.72,31.36,0.76,0.81,66.28,68.64,0.39,34.01
2,24.6933,1.1767,1.14,0.3833,0.3467,32.58,30.41,0.7933,0.7933,67.42,69.59,0.4467,37.96
3,25.8767,1.1833,1.19,0.4033,0.3733,34.08,31.37,0.78,0.8167,65.92,68.63,0.4067,34.37
4,26.9767,1.1,1.1467,0.33,0.34,30.0,29.65,0.77,0.8067,70.0,70.35,0.43,39.09
5,28.2133,1.2367,1.1467,0.4133,0.3567,33.42,31.1,0.8233,0.79,66.58,68.9,0.4667,37.74
6,29.3767,1.1633,1.2167,0.3567,0.3533,30.66,29.04,0.8067,0.8633,69.34,70.96,0.4533,38.97
7,30.5867,1.21,1.1967,0.3867,0.38,31.96,31.75,0.8233,0.8167,68.04,68.25,0.4433,36.64
8,31.7067,1.12,1.1633,0.3433,0.3567,30.65,30.66,0.7767,0.8067,69.35,69.34,0.42,37.5
9,32.8867,1.18,1.13,0.4067,0.35,34.46,30.97,0.7733,0.78,65.54,69.03,0.4233,35.88
10,34.1033,1.2167,1.21,0.42,0.42,34.52,34.71,0.7967,0.79,65.48,65.29,0.3767,30.96
11,35.32,1.2167,1.2133,0.3933,0.3667,32.33,30.22,0.8233,0.8467,67.67,69.78,0.4567,37.53
12,36.5167,1.1967,1.21,0.3967,0.3567,33.15,29.48,0.8,0.8533,66.85,70.52,0.4433,37.05
13,37.6967,1.18,1.19,0.3667,0.3467,31.07,29.13,0.8133,0.8433,68.93,70.87,0.4667,39.55
14,38.89,1.1933,1.1867,0.3767,0.3633,31.56,30.62,0.8167,0.8233,68.44,69.38,0.4533,37.99
15,40.0567,1.1667,1.1733,0.3933,0.3533,33.71,30.11,0.7733,0.82,66.29,69.89,0.42,36.0
16,41.24,1.1833,1.1767,0.3867,0.3567,32.68,30.31,0.7967,0.82,67.32,69.69,0.44,37.18
17,42.3867,1.1467,1.17,0.3533,0.3433,30.81,29.34,0.7933,0.8267,69.19,70.66,0.45,39.24
18,43.55,1.1633,1.1667,0.37,0.36,31.81,30.86,0.7933,0.8067,68.19,69.14,0.4333,37.25
19,44.7267,1.1767,1.17,0.3633,0.3667,30.88,31.34,0.8133,0.8033,69.12,68.66,0.4467,37.96
20,45.88,1.1533,1.17,0.3533,0.37,30.64,31.62,0.8,0.8,69.36,68.38,0.43,37.28
21,47.1167,1.2367,1.1433,0.41,0.3367,33.15,29.45,0.8267,0.8067,66.85,70.55,0.49,39.62
22,48.2967,1.18,1.2233,0.3433,0.33,29.1,26.98,0.8367,0.8933,70.9,73.02,0.5067,42.94
23,49.4633,1.1667,1.1833,0.4033,0.32,34.57,27.04,0.7633,0.8633,65.43,72.96,0.4433,38.0
24,50.6533,1.19,1.19,0.3767,0.3667,31.65,30.81,0.8133,0.8233,68.35,69.19,0.4467,37.54
25,51.8367,1.1833,1.17,0.3933,0.35,33.24,29.91,0.79,0.82,66.76,70.09,0.44,37.18
26,52.99,1.1533,1.1767,0.3967,0.3633,34.39,30.88,0.7567,0.8133,65.61,69.12,0.3933,34.1
27,54.1167,1.1267,1.15,0.3567,0.3533,31.66,30.72,0.77,0.7967,68.34,69.28,0.4167,36.98
28,55.2767,1.16,1.1433,0.3633,0.3633,31.32,31.78,0.7967,0.78,68.68,68.22,0.4333,37.36
29,56.3767,1.1,1.0733,0.3567,0.2833,32.42,26.4,0.7433,0.79,67.58,73.6,0.46,41.82
30,57.5167,1.14,1.1433,0.37,0.32,32.46,27.99,0.77,0.8233,67.54,72.01,0.45,39.47
31,58.7,1.1833,1.1967,0.3867,0.3767,32.68,31.48,0.7967,0.82,67.32,68.52,0.42,35.49
32,59.8767,1.1767,1.1633,0.42,0.3767,35.69,32.38,0.7567,0.7867,64.31,67.62,0.38,32.29
33,61.0233,1.1467,1.1767,0.4,0.3633,34.88,30.88,0.7467,0.8133,65.12,69.12,0.3833,33.43
34,62.1633,1.14,1.14,0.3933,0.3633,34.5,31.87,0.7467,0.7767,65.5,68.13,0.3833,33.63
35,63.3,1.1367,1.1133,0.38,0.33,33.43,29.64,0.7567,0.7833,66.57,70.36,0.4267,37.54
