,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,21.8233,1.04,1.03,0.3733,0.3167,35.9,30.74,0.6667,0.7133,64.1,69.26,0.35,33.65
1,22.9367,1.1133,1.1667,0.3567,0.4367,32.04,37.43,0.7567,0.73,67.96,62.57,0.32,28.74
2,23.97,1.0333,0.98,0.3767,0.3367,36.45,34.35,0.6567,0.6433,63.55,65.65,0.32,30.97
3,25.01,1.04,1.0833,0.3933,0.3467,37.82,32.0,0.6467,0.7367,62.18,68.0,0.3,28.85
4,25.99,0.98,1.0567,0.28,0.3867,28.57,36.59,0.7,0.67,71.43,63.41,0.3133,31.97
5,27.09,1.1,0.9733,0.4133,0.3467,37.58,35.62,0.6867,0.6267,62.42,64.38,0.34,30.91
6,28.0767,0.9867,1.0133,0.3533,0.2667,35.81,26.32,0.6333,0.7467,64.19,73.68,0.3667,37.16
7,29.0933,1.0167,0.9767,0.3233,0.28,31.8,28.67,0.6933,0.6967,68.2,71.33,0.4133,40.66
8,30.1833,1.09,1.1133,0.4233,0.4133,38.84,37.13,0.6667,0.7,61.16,62.87,0.2533,23.24
9,31.19,1.0067,1.11,0.3133,0.3867,31.13,34.83,0.6933,0.7233,68.87,65.17,0.3067,30.46
10,32.1967,1.0067,1.0167,0.3,0.3733,29.8,36.72,0.7067,0.6433,70.2,63.28,0.3333,33.11
11,33.36,1.1633,0.97,0.4567,0.3667,39.26,37.8,0.7067,0.6033,60.74,62.2,0.34,29.23
12,34.3633,1.0033,1.12,0.3367,0.3367,33.55,30.06,0.6667,0.7833,66.45,69.94,0.33,32.89
13,35.3367,0.9733,1.0333,0.2733,0.38,28.08,36.77,0.7,0.6533,71.92,63.23,0.32,32.88
14,36.42,1.0833,1.0033,0.3633,0.19,33.54,18.94,0.72,0.8133,66.46,81.06,0.53,48.92
15,37.3833,0.9633,1.03,0.2967,0.31,30.8,30.1,0.6667,0.72,69.2,69.9,0.3567,37.02
16,38.4067,1.0233,0.93,0.41,0.3167,40.07,34.05,0.6133,0.6133,59.93,65.95,0.2967,28.99
17,39.5267,1.12,1.1367,0.3567,0.41,31.85,36.07,0.7633,0.7267,68.15,63.93,0.3533,31.55
18,40.6267,1.1,1.07,0.4133,0.37,37.58,34.58,0.6867,0.7,62.42,65.42,0.3167,28.79
19,41.71,1.0833,1.12,0.4,0.4067,36.92,36.31,0.6833,0.7133,63.08,63.69,0.2767,25.54
20,42.7233,1.0133,1.02,0.3667,0.3133,36.18,30.72,0.6467,0.7067,63.82,69.28,0.3333,32.89
21,43.8367,1.1133,1.11,0.3733,0.4233,33.53,38.14,0.74,0.6867,66.47,61.86,0.3167,28.44
22,44.97,1.1333,1.04,0.46,0.3433,40.59,33.01,0.6733,0.6967,59.41,66.99,0.33,29.12
