,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,23.5467,3.0467,1.7733,0.2167,0.95,7.11,53.57,2.83,0.8233,92.89,46.43,1.88,61.71
1,24.9333,1.3867,2.44,0.2733,0.3567,19.71,14.62,1.1133,2.0833,80.29,85.38,0.7567,54.57
2,26.38,1.4467,1.3333,0.39,0.41,26.96,30.75,1.0567,0.9233,73.04,69.25,0.6467,44.7
3,27.84,1.46,1.51,0.3867,0.46,26.48,30.46,1.0733,1.05,73.52,69.54,0.6133,42.01
4,29.4167,1.5767,1.5333,0.34,0.4733,21.56,30.87,1.2367,1.06,78.44,69.13,0.7633,48.41
5,31.0533,1.6367,1.5033,0.5467,0.4467,33.4,29.71,1.09,1.0567,66.6,70.29,0.6433,39.31
6,32.71,1.6567,1.75,0.3867,0.5,23.34,28.57,1.27,1.25,76.66,71.43,0.77,46.48
7,34.2,1.49,1.5633,0.3167,0.4167,21.25,26.65,1.1733,1.1467,78.75,73.35,0.7567,50.78
8,35.8367,1.6367,1.5367,0.47,0.5433,28.72,35.36,1.1667,0.9933,71.28,64.64,0.6233,38.09
9,37.4433,1.6067,1.6833,0.3767,0.55,23.44,32.67,1.23,1.1333,76.56,67.33,0.68,42.32
10,38.9033,1.46,1.4733,0.4333,0.4233,29.68,28.73,1.0267,1.05,70.32,71.27,0.6033,41.32
11,40.43,1.5267,1.55,0.39,0.53,25.55,34.19,1.1367,1.02,74.45,65.81,0.6067,39.74
12,41.9767,1.5467,1.4667,0.43,0.4933,27.8,33.64,1.1167,0.9733,72.2,66.36,0.6233,40.3
13,43.5567,1.58,1.5933,0.4633,0.4567,29.32,28.66,1.1167,1.1367,70.68,71.34,0.66,41.77
14,45.06,1.5033,1.58,0.3767,0.47,25.06,29.75,1.1267,1.11,74.94,70.25,0.6567,43.68
15,46.55,1.49,1.4833,0.37,0.5,24.83,33.71,1.12,0.9833,75.17,66.29,0.62,41.61
16,48.0333,1.4833,1.43,0.4267,0.4133,28.76,28.9,1.0567,1.0167,71.24,71.1,0.6433,43.37
