,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.89,1.1467,1.1667,0.41,0.4033,35.76,34.57,0.7367,0.7633,64.24,65.43,0.3333,29.07
1,24.0133,1.1233,1.1333,0.4,0.4167,35.61,36.76,0.7233,0.7167,64.39,63.24,0.3067,27.3
2,25.1867,1.1733,1.1267,0.43,0.4067,36.65,36.09,0.7433,0.72,63.35,63.91,0.3367,28.69
3,26.32,1.1333,1.1633,0.3767,0.4067,33.24,34.96,0.7567,0.7567,66.76,65.04,0.35,30.88
4,27.45,1.13,1.14,0.39,0.4033,34.51,35.38,0.74,0.7367,65.49,64.62,0.3367,29.79
5,28.59,1.14,1.13,0.3967,0.39,34.8,34.51,0.7433,0.74,65.2,65.49,0.3533,30.99
6,29.74,1.15,1.14,0.4167,0.3967,36.23,34.8,0.7333,0.7433,63.77,65.2,0.3367,29.28
7,30.8533,1.1133,1.1467,0.3933,0.41,35.33,35.76,0.72,0.7367,64.67,64.24,0.31,27.84
8,32.0,1.1467,1.1167,0.3733,0.4067,32.56,36.42,0.7733,0.71,67.44,63.58,0.3667,31.98
9,33.13,1.13,1.1467,0.3867,0.4033,34.22,35.17,0.7433,0.7433,65.78,64.83,0.34,30.09
10,34.2767,1.1467,1.12,0.4,0.38,34.88,33.93,0.7467,0.74,65.12,66.07,0.3667,31.98
11,35.4033,1.1267,1.1667,0.3967,0.41,35.21,35.14,0.73,0.7567,64.79,64.86,0.32,28.4
12,36.5433,1.14,1.1233,0.4,0.41,35.09,36.5,0.74,0.7133,64.91,63.5,0.33,28.95
13,37.6633,1.12,1.11,0.4067,0.3867,36.31,34.83,0.7133,0.7233,63.69,65.17,0.3267,29.17
14,38.76,1.0967,1.1233,0.39,0.3933,35.56,35.01,0.7067,0.73,64.44,64.99,0.3133,28.57
15,39.9033,1.1433,1.1167,0.4133,0.4033,36.15,36.12,0.73,0.7133,63.85,63.88,0.3267,28.57
16,41.0367,1.1333,1.15,0.3933,0.41,34.71,35.65,0.74,0.74,65.29,64.35,0.33,29.12
17,42.1967,1.16,1.12,0.4133,0.39,35.63,34.82,0.7467,0.73,64.37,65.18,0.3567,30.75
18,43.3433,1.1467,1.1733,0.3967,0.4033,34.59,34.38,0.75,0.77,65.41,65.62,0.3467,30.23
19,44.4833,1.14,1.13,0.4067,0.3933,35.67,34.81,0.7333,0.7367,64.33,65.19,0.34,29.82
20,45.6033,1.12,1.13,0.3933,0.3833,35.12,33.92,0.7267,0.7467,64.88,66.08,0.3433,30.65
21,46.74,1.1367,1.13,0.4067,0.3967,35.78,35.1,0.73,0.7333,64.22,64.9,0.3333,29.33
22,47.8833,1.1433,1.1267,0.39,0.3933,34.11,34.91,0.7533,0.7333,65.89,65.09,0.36,31.49
23,49.0833,1.2,1.2033,0.4167,0.43,34.72,35.73,0.7833,0.7733,65.28,64.27,0.3533,29.44
24,50.2167,1.1333,1.1633,0.3933,0.4033,34.71,34.67,0.74,0.76,65.29,65.33,0.3367,29.71
25,51.36,1.1433,1.1367,0.4033,0.4067,35.28,35.78,0.74,0.73,64.72,64.22,0.3333,29.15
26,52.4967,1.1367,1.1267,0.4033,0.3967,35.48,35.21,0.7333,0.73,64.52,64.79,0.3367,29.62
27,53.6767,1.18,1.17,0.4133,0.42,35.03,35.9,0.7667,0.75,64.97,64.1,0.3467,29.38
28,54.85,1.1733,1.1767,0.41,0.4133,34.94,35.13,0.7633,0.7633,65.06,64.87,0.35,29.83
29,56.0,1.15,1.1533,0.4067,0.4067,35.36,35.26,0.7433,0.7467,64.64,64.74,0.3367,29.28
30,57.1433,1.1433,1.1533,0.4067,0.4133,35.57,35.84,0.7367,0.74,64.43,64.16,0.3233,28.28
31,58.3,1.1567,1.1633,0.4,0.42,34.58,36.1,0.7567,0.7433,65.42,63.9,0.3367,29.11
32,59.4267,1.1267,1.13,0.4067,0.4,36.09,35.4,0.72,0.73,63.91,64.6,0.32,28.4
33,60.5567,1.13,1.1133,0.4033,0.3933,35.69,35.33,0.7267,0.72,64.31,64.67,0.3333,29.5
34,61.72,1.1633,1.1833,0.38,0.4233,32.66,35.77,0.7833,0.76,67.34,64.23,0.36,30.95
