,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.12,1.2567,1.28,0.44,0.4467,35.01,34.9,0.8167,0.8333,64.99,65.1,0.37,29.44
1,23.2167,1.0967,1.1933,0.3167,0.3433,28.88,28.77,0.78,0.85,71.12,71.23,0.4367,39.82
2,24.39,1.1733,1.1,0.4033,0.3233,34.38,29.39,0.77,0.7767,65.62,70.61,0.4467,38.07
3,25.42,1.03,1.1367,0.3067,0.3533,29.77,31.09,0.7233,0.7833,70.23,68.91,0.37,35.92
4,26.4433,1.0233,0.9633,0.33,0.25,32.25,25.95,0.6933,0.7133,67.75,74.05,0.4433,43.32
5,27.6,1.1567,1.0633,0.41,0.2933,35.45,27.59,0.7467,0.77,64.55,72.41,0.4533,39.19
6,28.78,1.18,1.2267,0.4167,0.3867,35.31,31.52,0.7633,0.84,64.69,68.48,0.3767,31.92
7,29.9467,1.1667,1.1533,0.4067,0.3633,34.86,31.5,0.76,0.79,65.14,68.5,0.3967,34.0
8,31.2,1.2533,1.23,0.4467,0.4233,35.64,34.42,0.8067,0.8067,64.36,65.58,0.3833,30.59
9,32.2767,1.0767,1.1133,0.4,0.3267,37.15,29.34,0.6767,0.7867,62.85,70.66,0.35,32.51
10,33.3267,1.05,1.1267,0.39,0.3933,37.14,34.91,0.66,0.7333,62.86,65.09,0.2667,25.4
11,34.4,1.0733,1.0367,0.4033,0.36,37.58,34.73,0.67,0.6767,62.42,65.27,0.31,28.88
12,35.5033,1.1033,1.07,0.4433,0.3533,40.18,33.02,0.66,0.7167,59.82,66.98,0.3067,27.79
13,36.6,1.0967,1.0867,0.4167,0.35,37.99,32.21,0.68,0.7367,62.01,67.79,0.33,30.09
14,37.82,1.22,1.2467,0.42,0.44,34.43,35.29,0.8,0.8067,65.57,64.71,0.36,29.51
15,38.97,1.15,1.1467,0.4367,0.41,37.97,35.76,0.7133,0.7367,62.03,64.24,0.3033,26.38
16,40.1433,1.1733,1.15,0.4333,0.42,36.93,36.52,0.74,0.73,63.07,63.48,0.32,27.27
17,41.4067,1.2633,1.2667,0.4267,0.4833,33.77,38.16,0.8367,0.7833,66.23,61.84,0.3533,27.97
18,42.4433,1.0367,1.1233,0.3233,0.33,31.19,29.38,0.7133,0.7933,68.81,70.62,0.3833,36.98
19,43.43,0.9867,0.94,0.37,0.2333,37.5,24.82,0.6167,0.7067,62.5,75.18,0.3833,38.85
20,44.66,1.23,1.0833,0.4967,0.3567,40.38,32.92,0.7333,0.7267,59.62,67.08,0.3767,30.62
21,45.8667,1.2067,1.3267,0.4,0.44,33.15,33.17,0.8067,0.8867,66.85,66.83,0.3667,30.39
22,46.99,1.1233,1.1367,0.3733,0.3433,33.23,30.21,0.75,0.7933,66.77,69.79,0.4067,36.2
23,48.1567,1.1667,1.1167,0.4,0.3533,34.29,31.64,0.7667,0.7633,65.71,68.36,0.4133,35.43
24,49.2333,1.0767,1.1567,0.38,0.3633,35.29,31.41,0.6967,0.7933,64.71,68.59,0.3333,30.96
25,50.31,1.0767,1.0367,0.3767,0.3333,34.98,32.15,0.7,0.7033,65.02,67.85,0.3667,34.06
26,51.3633,1.0533,1.03,0.3633,0.2533,34.49,24.6,0.69,0.7767,65.51,75.4,0.4367,41.46
27,52.45,1.0867,1.13,0.44,0.35,40.49,30.97,0.6467,0.78,59.51,69.03,0.2967,27.3
28,53.52,1.07,1.0967,0.3767,0.3767,35.2,34.35,0.6933,0.72,64.8,65.65,0.3167,29.6
29,54.5633,1.0433,1.0467,0.39,0.3567,37.38,34.08,0.6533,0.69,62.62,65.92,0.2967,28.43
30,55.5967,1.0333,1.05,0.3233,0.34,31.29,32.38,0.71,0.71,68.71,67.62,0.37,35.81
31,56.5267,0.93,0.9967,0.3133,0.3033,33.69,30.43,0.6167,0.6933,66.31,69.57,0.3133,33.69
32,57.6567,1.13,1.0,0.4133,0.3833,36.58,38.33,0.7167,0.6167,63.42,61.67,0.3333,29.5
33,58.7967,1.14,1.1033,0.4233,0.34,37.13,30.82,0.7167,0.7633,62.87,69.18,0.3767,33.04
34,59.9167,1.12,1.1633,0.4033,0.3567,36.01,30.66,0.7167,0.8067,63.99,69.34,0.36,32.14
35,61.04,1.1233,1.1,0.4133,0.36,36.8,32.73,0.71,0.74,63.2,67.27,0.35,31.16
36,62.2267,1.1867,1.2133,0.4033,0.4367,33.99,35.99,0.7833,0.7767,66.01,64.01,0.3467,29.21
37,63.2767,1.05,1.05,0.41,0.3133,39.05,29.84,0.64,0.7367,60.95,70.16,0.3267,31.11
38,64.5267,1.25,1.2,0.4467,0.45,35.73,37.5,0.8033,0.75,64.27,62.5,0.3533,28.27
39,65.71,1.1833,1.27,0.38,0.49,32.11,38.58,0.8033,0.78,67.89,61.42,0.3133,26.48
40,66.81,1.1,1.0067,0.4033,0.29,36.67,28.81,0.6967,0.7167,63.33,71.19,0.4067,36.97
41,67.8367,1.0267,1.04,0.4167,0.2667,40.58,25.64,0.61,0.7733,59.42,74.36,0.3433,33.44
42,68.9067,1.07,1.1167,0.39,0.35,36.45,31.34,0.68,0.7667,63.55,68.66,0.33,30.84
43,69.9333,1.0267,1.0033,0.3733,0.2633,36.36,26.25,0.6533,0.74,63.64,73.75,0.39,37.99
44,70.9933,1.06,1.14,0.36,0.3867,33.96,33.92,0.7,0.7533,66.04,66.08,0.3133,29.56
45,72.0433,1.05,0.9733,0.3667,0.29,34.92,29.79,0.6833,0.6833,65.08,70.21,0.3933,37.46
46,73.1033,1.06,1.0767,0.3633,0.32,34.28,29.72,0.6967,0.7567,65.72,70.28,0.3767,35.53
47,74.24,1.1367,1.0967,0.4,0.32,35.19,29.18,0.7367,0.7767,64.81,70.82,0.4167,36.66
48,75.42,1.18,1.2133,0.2933,0.43,24.86,35.44,0.8867,0.7833,75.14,64.56,0.4567,38.7
49,76.49,1.07,1.0433,0.4067,0.2367,38.01,22.68,0.6633,0.8067,61.99,77.32,0.4267,39.88
50,77.57,1.08,1.13,0.3733,0.3933,34.57,34.81,0.7067,0.7367,65.43,65.19,0.3133,29.01
51,78.5967,1.0267,1.04,0.3167,0.27,30.84,25.96,0.71,0.77,69.16,74.04,0.44,42.86
52,79.61,1.0133,1.0333,0.3667,0.2967,36.18,28.71,0.6467,0.7367,63.82,71.29,0.35,34.54
53,80.6333,1.0233,0.98,0.37,0.2367,36.16,24.15,0.6533,0.7433,63.84,75.85,0.4167,40.72
54,81.7333,1.1,1.0633,0.3733,0.3333,33.94,31.35,0.7267,0.73,66.06,68.65,0.3933,35.76
