,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.32,0.9767,1.0067,0.38,0.3733,38.91,37.09,0.5967,0.6333,61.09,62.91,0.2233,22.87
1,23.2767,0.9567,0.9767,0.3633,0.3667,37.98,37.54,0.5933,0.61,62.02,62.46,0.2267,23.69
2,24.2633,0.9867,0.97,0.3733,0.3667,37.84,37.8,0.6133,0.6033,62.16,62.2,0.2467,25.0
3,25.23,0.9667,0.9733,0.3767,0.3633,38.97,37.33,0.59,0.61,61.03,62.67,0.2267,23.45
4,26.2233,0.9933,0.9833,0.3833,0.38,38.59,38.64,0.61,0.6033,61.41,61.36,0.23,23.15
5,27.1767,0.9533,0.9667,0.3633,0.36,38.11,37.24,0.59,0.6067,61.89,62.76,0.23,24.13
6,28.1433,0.9667,0.96,0.37,0.35,38.28,36.46,0.5967,0.61,61.72,63.54,0.2467,25.52
7,29.1033,0.96,0.9667,0.37,0.3567,38.54,36.9,0.59,0.61,61.46,63.1,0.2333,24.31
8,30.1,0.9967,0.97,0.39,0.3667,39.13,37.8,0.6067,0.6033,60.87,62.2,0.24,24.08
9,31.1233,1.0233,1.0133,0.3933,0.3767,38.44,37.17,0.63,0.6367,61.56,62.83,0.2533,24.76
10,32.07,0.9467,0.9867,0.37,0.3633,39.08,36.82,0.5767,0.6233,60.92,63.18,0.2133,22.54
11,33.0433,0.9733,0.96,0.38,0.3567,39.04,37.15,0.5933,0.6033,60.96,62.85,0.2367,24.32
12,34.0033,0.96,0.97,0.3667,0.3667,38.19,37.8,0.5933,0.6033,61.81,62.2,0.2267,23.61
13,34.9733,0.97,0.9633,0.3767,0.3667,38.83,38.06,0.5933,0.5967,61.17,61.94,0.2267,23.37
14,35.9733,1.0,0.9867,0.38,0.3767,38.0,38.18,0.62,0.61,62.0,61.82,0.2433,24.33
15,36.9667,0.9933,1.0,0.38,0.3767,38.26,37.67,0.6133,0.6233,61.74,62.33,0.2367,23.83
16,37.9333,0.9667,0.9667,0.3833,0.3533,39.66,36.55,0.5833,0.6133,60.34,63.45,0.23,23.79
17,38.8733,0.94,0.96,0.37,0.3567,39.36,37.15,0.57,0.6033,60.64,62.85,0.2133,22.7
18,39.8267,0.9533,0.96,0.3633,0.3567,38.11,37.15,0.59,0.6033,61.89,62.85,0.2333,24.48
19,40.75,0.9233,0.93,0.35,0.3533,37.91,37.99,0.5733,0.5767,62.09,62.01,0.22,23.83
20,41.69,0.94,0.93,0.3633,0.35,38.65,37.63,0.5767,0.58,61.35,62.37,0.2267,24.11
21,42.6633,0.9733,0.96,0.37,0.37,38.01,38.54,0.6033,0.59,61.99,61.46,0.2333,23.97
22,43.6633,1.0,0.9933,0.37,0.37,37.0,37.25,0.63,0.6233,63.0,62.75,0.26,26.0
23,44.6633,1.0,0.9833,0.3933,0.3667,39.33,37.29,0.6067,0.6167,60.67,62.71,0.24,24.0
24,45.59,0.9267,0.97,0.3567,0.36,38.49,37.11,0.57,0.61,61.51,62.89,0.21,22.66
25,46.55,0.96,0.9533,0.3633,0.3567,37.85,37.41,0.5967,0.5967,62.15,62.59,0.24,25.0
26,47.5167,0.9667,0.9667,0.3667,0.37,37.93,38.28,0.6,0.5967,62.07,61.72,0.23,23.79
27,48.52,1.0033,0.9533,0.39,0.36,38.87,37.76,0.6133,0.5933,61.13,62.24,0.2533,25.25
28,49.52,1.0,1.0267,0.36,0.3667,36.0,35.71,0.64,0.66,64.0,64.29,0.2733,27.33
29,50.5367,1.0167,1.0067,0.39,0.3767,38.36,37.42,0.6267,0.63,61.64,62.58,0.25,24.59
30,51.5833,1.0467,1.0333,0.4067,0.3833,38.85,37.1,0.64,0.65,61.15,62.9,0.2567,24.52
31,52.54,0.9567,1.0033,0.3667,0.3667,38.33,36.54,0.59,0.6367,61.67,63.46,0.2233,23.34
32,53.48,0.94,0.9567,0.3467,0.3667,36.88,38.33,0.5933,0.59,63.12,61.67,0.2267,24.11
33,54.4767,0.9967,0.9533,0.3833,0.37,38.46,38.81,0.6133,0.5833,61.54,61.19,0.2433,24.41
34,55.43,0.9533,0.9633,0.3767,0.3633,39.51,37.72,0.5767,0.6,60.49,62.28,0.2133,22.38
35,56.41,0.98,0.97,0.3867,0.3667,39.46,37.8,0.5933,0.6033,60.54,62.2,0.2267,23.13
36,57.3867,0.9767,0.9833,0.37,0.3667,37.88,37.29,0.6067,0.6167,62.12,62.71,0.24,24.57
37,58.39,1.0033,1.0,0.3867,0.38,38.54,38.0,0.6167,0.62,61.46,62.0,0.2367,23.59
38,59.3567,0.9667,0.9733,0.38,0.3633,39.31,37.33,0.5867,0.61,60.69,62.67,0.2233,23.1
39,60.3433,0.9867,0.9733,0.3967,0.3667,40.2,37.67,0.59,0.6067,59.8,62.33,0.2233,22.64
40,61.29,0.9467,0.9767,0.3667,0.3633,38.73,37.2,0.58,0.6133,61.27,62.8,0.2167,22.89
41,62.26,0.97,0.95,0.3667,0.3567,37.8,37.54,0.6033,0.5933,62.2,62.46,0.2467,25.43
42,63.2067,0.9467,0.9633,0.3567,0.3533,37.68,36.68,0.59,0.61,62.32,63.32,0.2367,25.0
43,64.1533,0.9467,0.94,0.3533,0.3367,37.32,35.82,0.5933,0.6033,62.68,64.18,0.2567,27.11
44,65.1467,0.9933,0.97,0.38,0.3667,38.26,37.8,0.6133,0.6033,61.74,62.2,0.2467,24.83
45,66.13,0.9833,0.9833,0.3833,0.3533,38.98,35.93,0.6,0.63,61.02,64.07,0.2467,25.08
46,67.1467,1.0167,1.0067,0.3933,0.38,38.69,37.75,0.6233,0.6267,61.31,62.25,0.2433,23.93
47,68.1533,1.0067,1.0233,0.3767,0.3633,37.42,35.5,0.63,0.66,62.58,64.5,0.2667,26.49
48,69.2833,1.13,1.0467,0.44,0.38,38.94,36.31,0.69,0.6667,61.06,63.69,0.31,27.43
49,70.4667,1.1833,1.18,0.42,0.4633,35.49,39.27,0.7633,0.7167,64.51,60.73,0.3,25.35
50,71.7,1.2333,1.1433,0.4833,0.4167,39.19,36.44,0.75,0.7267,60.81,63.56,0.3333,27.03
51,72.97,1.27,1.3867,0.4233,0.44,33.33,31.73,0.8467,0.9467,66.67,68.27,0.4067,32.02
