,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.3867,1.0767,1.1033,0.37,0.3667,34.37,33.23,0.7067,0.7367,65.63,66.77,0.34,31.58
1,23.5033,1.1167,1.1067,0.39,0.4133,34.93,37.35,0.7267,0.6933,65.07,62.65,0.3133,28.06
2,24.6033,1.1,1.0967,0.3633,0.3967,33.03,36.17,0.7367,0.7,66.97,63.83,0.34,30.91
3,25.7,1.0967,1.0967,0.3733,0.4033,34.04,36.78,0.7233,0.6933,65.96,63.22,0.32,29.18
4,26.8133,1.1133,1.1133,0.3933,0.41,35.33,36.83,0.72,0.7033,64.67,63.17,0.31,27.84
5,27.91,1.0967,1.0767,0.3833,0.36,34.95,33.44,0.7133,0.7167,65.05,66.56,0.3533,32.22
6,29.0467,1.1367,1.13,0.41,0.4067,36.07,35.99,0.7267,0.7233,63.93,64.01,0.32,28.15
7,30.18,1.1333,1.1467,0.38,0.4133,33.53,36.05,0.7533,0.7333,66.47,63.95,0.34,30.0
8,31.2667,1.0867,1.1033,0.3767,0.37,34.66,33.53,0.71,0.7333,65.34,66.47,0.34,31.29
9,32.3567,1.09,1.0733,0.41,0.3967,37.61,36.96,0.68,0.6767,62.39,63.04,0.2833,25.99
10,33.44,1.0833,1.11,0.3833,0.41,35.38,36.94,0.7,0.7,64.62,63.06,0.29,26.77
11,34.5233,1.0833,1.0767,0.3667,0.3867,33.85,35.91,0.7167,0.69,66.15,64.09,0.33,30.46
12,35.6033,1.08,1.08,0.3633,0.39,33.64,36.11,0.7167,0.69,66.36,63.89,0.3267,30.25
13,36.65,1.0467,1.0567,0.3867,0.3867,36.94,36.59,0.66,0.67,63.06,63.41,0.2733,26.11
14,37.7033,1.0533,1.0567,0.3833,0.3633,36.39,34.38,0.67,0.6933,63.61,65.62,0.3067,29.11
15,38.7533,1.05,1.06,0.38,0.3867,36.19,36.48,0.67,0.6733,63.81,63.52,0.2833,26.98
16,39.84,1.0867,1.06,0.3567,0.3633,32.82,34.28,0.73,0.6967,67.18,65.72,0.3667,33.74
17,40.87,1.03,1.0733,0.3633,0.3567,35.28,33.23,0.6667,0.7167,64.72,66.77,0.31,30.1
18,41.8967,1.0267,1.01,0.3567,0.35,34.74,34.65,0.67,0.66,65.26,65.35,0.32,31.17
19,42.9567,1.06,1.0467,0.3633,0.3733,34.28,35.67,0.6967,0.6733,65.72,64.33,0.3233,30.5
20,44.01,1.0533,1.0567,0.36,0.3867,34.18,36.59,0.6933,0.67,65.82,63.41,0.3067,29.11
21,45.0633,1.0533,1.05,0.39,0.39,37.03,37.14,0.6633,0.66,62.97,62.86,0.2733,25.95
22,46.13,1.0667,1.0533,0.3667,0.36,34.38,34.18,0.7,0.6933,65.62,65.82,0.34,31.88
23,47.2333,1.1033,1.09,0.3833,0.4033,34.74,37.0,0.72,0.6867,65.26,63.0,0.3167,28.7
24,48.3,1.0667,1.09,0.3933,0.3967,36.88,36.39,0.6733,0.6933,63.12,63.61,0.2767,25.94
25,49.3933,1.0933,1.09,0.3733,0.41,34.15,37.61,0.72,0.68,65.85,62.39,0.31,28.35
26,50.4533,1.06,1.0633,0.36,0.3567,33.96,33.54,0.7,0.7067,66.04,66.46,0.3433,32.39
27,51.5567,1.1033,1.0667,0.4,0.3667,36.25,34.38,0.7033,0.7,63.75,65.62,0.3367,30.51
28,52.6567,1.1,1.1067,0.3667,0.3867,33.33,34.94,0.7333,0.72,66.67,65.06,0.3467,31.52
29,53.7433,1.0867,1.1067,0.3567,0.37,32.82,33.43,0.73,0.7367,67.18,66.57,0.36,33.13
30,54.82,1.0767,1.08,0.4,0.3967,37.15,36.73,0.6767,0.6833,62.85,63.27,0.28,26.01
31,55.91,1.09,1.0867,0.39,0.4033,35.78,37.12,0.7,0.6833,64.22,62.88,0.2967,27.22
32,56.99,1.08,1.07,0.38,0.3633,35.19,33.96,0.7,0.7067,64.81,66.04,0.3367,31.17
33,58.0667,1.0767,1.09,0.38,0.3767,35.29,34.56,0.6967,0.7133,64.71,65.44,0.32,29.72
34,59.1833,1.1167,1.09,0.3867,0.3733,34.63,34.25,0.73,0.7167,65.37,65.75,0.3567,31.94
35,60.2467,1.0633,1.11,0.36,0.4067,33.86,36.64,0.7033,0.7033,66.14,63.36,0.2967,27.9
36,61.32,1.0733,1.0533,0.4,0.3967,37.27,37.66,0.6733,0.6567,62.73,62.34,0.2767,25.78
37,62.4367,1.1167,1.0933,0.3933,0.3867,35.22,35.37,0.7233,0.7067,64.78,64.63,0.3367,30.15
38,63.52,1.0833,1.1067,0.3733,0.4067,34.46,36.75,0.71,0.7,65.54,63.25,0.3033,28.0
39,64.6033,1.0833,1.0733,0.37,0.3933,34.15,36.65,0.7133,0.68,65.85,63.35,0.32,29.54
40,65.6967,1.0933,1.0967,0.3733,0.3767,34.15,34.35,0.72,0.72,65.85,65.65,0.3433,31.4
41,66.7567,1.06,1.0633,0.37,0.3533,34.91,33.23,0.69,0.71,65.09,66.77,0.3367,31.76
42,67.83,1.0733,1.0733,0.3933,0.37,36.65,34.47,0.68,0.7033,63.35,65.53,0.31,28.88
43,68.94,1.11,1.0933,0.37,0.4,33.33,36.59,0.74,0.6933,66.67,63.41,0.34,30.63
44,70.0667,1.1267,1.12,0.3733,0.41,33.14,36.61,0.7533,0.71,66.86,63.39,0.3433,30.47
45,71.27,1.2033,1.16,0.4167,0.4233,34.63,36.49,0.7867,0.7367,65.37,63.51,0.3633,30.19
46,72.4467,1.1767,1.24,0.2733,0.43,23.23,34.68,0.9033,0.81,76.77,65.32,0.4733,40.23
47,73.7133,1.2667,1.1333,0.4933,0.2867,38.95,25.29,0.7733,0.8467,61.05,74.71,0.4867,38.42
48,74.8233,1.11,1.25,0.3567,0.3867,32.13,30.93,0.7533,0.8633,67.87,69.07,0.3667,33.03
49,75.9033,1.08,1.0733,0.4,0.3867,37.04,36.02,0.68,0.6867,62.96,63.98,0.2933,27.16
50,77.0033,1.1,1.09,0.41,0.39,37.27,35.78,0.69,0.7,62.73,64.22,0.3,27.27
51,78.0967,1.0933,1.1067,0.3733,0.4,34.15,36.14,0.72,0.7067,65.85,63.86,0.32,29.27
52,79.2367,1.14,1.1033,0.3933,0.38,34.5,34.44,0.7467,0.7233,65.5,65.56,0.3667,32.16
53,80.3633,1.1267,1.1367,0.41,0.4067,36.39,35.78,0.7167,0.73,63.61,64.22,0.31,27.51
54,81.4733,1.11,1.1167,0.38,0.37,34.23,33.13,0.73,0.7467,65.77,66.87,0.36,32.43
55,82.54,1.0667,1.0933,0.3667,0.4,34.38,36.59,0.7,0.6933,65.62,63.41,0.3,28.12
56,83.6333,1.0933,1.0767,0.37,0.3833,33.84,35.6,0.7233,0.6933,66.16,64.4,0.34,31.1
57,84.7067,1.0733,1.08,0.3667,0.3633,34.16,33.64,0.7067,0.7167,65.84,66.36,0.3433,31.99
58,85.7933,1.0867,1.0867,0.38,0.3967,34.97,36.5,0.7067,0.69,65.03,63.5,0.31,28.53
59,86.8767,1.0833,1.0867,0.3633,0.37,33.54,34.05,0.72,0.7167,66.46,65.95,0.35,32.31
60,87.9433,1.0667,1.08,0.3833,0.3733,35.94,34.57,0.6833,0.7067,64.06,65.43,0.31,29.06
61,89.01,1.0667,1.05,0.3867,0.3567,36.25,33.97,0.68,0.6933,63.75,66.03,0.3233,30.31
62,90.1,1.09,1.09,0.3733,0.3767,34.25,34.56,0.7167,0.7133,65.75,65.44,0.34,31.19
63,91.1567,1.0567,1.0733,0.36,0.37,34.07,34.47,0.6967,0.7033,65.93,65.53,0.3267,30.91
64,92.21,1.0533,1.0633,0.3633,0.3633,34.49,34.17,0.69,0.7,65.51,65.83,0.3267,31.01
65,93.3,1.09,1.0567,0.3967,0.3833,36.39,36.28,0.6933,0.6733,63.61,63.72,0.31,28.44
66,94.39,1.09,1.09,0.3733,0.39,34.25,35.78,0.7167,0.7,65.75,64.22,0.3267,29.97
67,95.4467,1.0567,1.07,0.3767,0.36,35.65,33.64,0.68,0.71,64.35,66.36,0.32,30.28
68,96.5133,1.0667,1.0533,0.3733,0.36,35.0,34.18,0.6933,0.6933,65.0,65.82,0.3333,31.25
69,97.5667,1.0533,1.0667,0.37,0.3567,35.13,33.44,0.6833,0.71,64.87,66.56,0.3267,31.01
70,98.65,1.0833,1.08,0.3733,0.4067,34.46,37.65,0.71,0.6733,65.54,62.35,0.3033,28.0
71,99.74,1.09,1.0933,0.38,0.3833,34.86,35.06,0.71,0.71,65.14,64.94,0.3267,29.97
72,100.8067,1.0667,1.0733,0.39,0.3633,36.56,33.85,0.6767,0.71,63.44,66.15,0.3133,29.38
73,101.88,1.0733,1.08,0.3733,0.4133,34.78,38.27,0.7,0.6667,65.22,61.73,0.2867,26.71
74,102.9767,1.0967,1.0733,0.3767,0.3833,34.35,35.71,0.72,0.69,65.65,64.29,0.3367,30.7
75,104.0467,1.07,1.0833,0.3667,0.3733,34.27,34.46,0.7033,0.71,65.73,65.54,0.33,30.84
76,105.1433,1.0967,1.0833,0.3867,0.3767,35.26,34.77,0.71,0.7067,64.74,65.23,0.3333,30.4
77,106.2033,1.06,1.0733,0.3667,0.3633,34.59,33.85,0.6933,0.71,65.41,66.15,0.33,31.13
78,107.2867,1.0833,1.0767,0.37,0.3733,34.15,34.67,0.7133,0.7033,65.85,65.33,0.34,31.38
79,108.3633,1.0767,1.0767,0.3633,0.3767,33.75,34.98,0.7133,0.7,66.25,65.02,0.3367,31.27
80,109.4133,1.05,1.06,0.3467,0.35,33.02,33.02,0.7033,0.71,66.98,66.98,0.3533,33.65
81,110.49,1.0767,1.0833,0.36,0.39,33.44,36.0,0.7167,0.6933,66.56,64.0,0.3267,30.34
82,111.5433,1.0533,1.05,0.3767,0.3733,35.76,35.56,0.6767,0.6767,64.24,64.44,0.3033,28.8
83,112.62,1.0767,1.0733,0.3967,0.3833,36.84,35.71,0.68,0.69,63.16,64.29,0.2967,27.55
84,113.6967,1.0767,1.06,0.4067,0.36,37.77,33.96,0.67,0.7,62.23,66.04,0.31,28.79
85,114.78,1.0833,1.08,0.3767,0.3633,34.77,33.64,0.7067,0.7167,65.23,66.36,0.3433,31.69
86,115.8667,1.0867,1.0933,0.3767,0.3667,34.66,33.54,0.71,0.7267,65.34,66.46,0.3433,31.6
87,116.91,1.0433,1.0667,0.36,0.36,34.5,33.75,0.6833,0.7067,65.5,66.25,0.3233,30.99
88,117.9933,1.0833,1.0667,0.37,0.3833,34.15,35.94,0.7133,0.6833,65.85,64.06,0.33,30.46
89,119.0633,1.07,1.0833,0.3667,0.38,34.27,35.08,0.7033,0.7033,65.73,64.92,0.3233,30.22
90,120.16,1.0967,1.0667,0.38,0.3633,34.65,34.06,0.7167,0.7033,65.35,65.94,0.3533,32.22
91,121.2567,1.0967,1.11,0.36,0.4,32.83,36.04,0.7367,0.71,67.17,63.96,0.3367,30.7
92,122.3267,1.07,1.0867,0.3667,0.3967,34.27,36.5,0.7033,0.69,65.73,63.5,0.3067,28.66
93,123.3933,1.0667,1.06,0.3667,0.4,34.38,37.74,0.7,0.66,65.62,62.26,0.3,28.12
94,124.4767,1.0833,1.0767,0.36,0.3867,33.23,35.91,0.7233,0.69,66.77,64.09,0.3367,31.08
95,125.5633,1.0867,1.0833,0.3533,0.3967,32.52,36.62,0.7333,0.6867,67.48,63.38,0.3367,30.98
96,126.69,1.1267,1.1067,0.3733,0.4067,33.14,36.75,0.7533,0.7,66.86,63.25,0.3467,30.77
97,127.8033,1.1133,1.1167,0.3833,0.4033,34.43,36.12,0.73,0.7133,65.57,63.88,0.3267,29.34
98,128.91,1.1067,1.1,0.3733,0.3833,33.73,34.85,0.7333,0.7167,66.27,65.15,0.35,31.63
99,130.0533,1.1433,1.12,0.3867,0.4067,33.82,36.31,0.7567,0.7133,66.18,63.69,0.35,30.61
100,131.19,1.1367,1.1533,0.38,0.3967,33.43,34.39,0.7567,0.7567,66.57,65.61,0.36,31.67
101,132.4267,1.2367,1.1433,0.4067,0.35,32.88,30.61,0.83,0.7933,67.12,69.39,0.48,38.81
102,133.7433,1.3167,1.3533,0.4333,0.51,32.91,37.68,0.8833,0.8433,67.09,62.32,0.3733,28.35
103,134.9467,1.2033,1.23,0.3933,0.4367,32.69,35.5,0.81,0.7933,67.31,64.5,0.3733,31.02
104,136.09,1.1433,1.1633,0.38,0.4033,33.24,34.67,0.7633,0.76,66.76,65.33,0.36,31.49
105,137.2467,1.1567,1.1633,0.3667,0.41,31.7,35.24,0.79,0.7533,68.3,64.76,0.38,32.85
106,138.38,1.1333,1.1533,0.3533,0.4,31.18,34.68,0.78,0.7533,68.82,65.32,0.38,33.53
107,139.4633,1.0833,1.11,0.3567,0.4033,32.92,36.34,0.7267,0.7067,67.08,63.66,0.3233,29.85
108,140.59,1.1267,1.0833,0.3833,0.4033,34.02,37.23,0.7433,0.68,65.98,62.77,0.34,30.18
109,141.6733,1.0833,1.1167,0.3467,0.4,32.0,35.82,0.7367,0.7167,68.0,64.18,0.3367,31.08
110,142.7733,1.1,1.0867,0.3733,0.39,33.94,35.89,0.7267,0.6967,66.06,64.11,0.3367,30.61
