,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
0,22.5,1.04,1.1767,0.33,0.26,31.73,22.1,0.71,0.9167,68.27,77.9,0.45,43.27
1,23.4333,0.9333,1.0067,0.2267,0.2633,24.29,26.16,0.7067,0.7433,75.71,73.84,0.4433,47.5
2,24.6633,1.23,1.1033,0.42,0.34,34.15,30.82,0.81,0.7633,65.85,69.18,0.47,38.21
3,25.68,1.0167,1.1567,0.2633,0.3333,25.9,28.82,0.7533,0.8233,74.1,71.18,0.42,41.31
4,26.83,1.15,1.09,0.3233,0.3667,28.12,33.64,0.8267,0.7233,71.88,66.36,0.46,40.0
5,27.8867,1.0567,1.1533,0.19,0.3733,17.98,32.37,0.8667,0.78,82.02,67.63,0.4933,46.69
6,28.9567,1.07,1.02,0.2833,0.3067,26.48,30.07,0.7867,0.7133,73.52,69.93,0.48,44.86
7,30.1433,1.1867,1.1367,0.2967,0.3733,25.0,32.84,0.89,0.7633,75.0,67.16,0.5167,43.54
8,31.2967,1.1533,1.1,0.38,0.3633,32.95,33.03,0.7733,0.7367,67.05,66.97,0.41,35.55
9,32.3833,1.0867,1.0733,0.3733,0.3,34.36,27.95,0.7133,0.7733,65.64,72.05,0.4133,38.04
10,33.4833,1.1,1.1267,0.2967,0.2733,26.97,24.26,0.8033,0.8533,73.03,75.74,0.53,48.18
11,34.75,1.2667,1.2333,0.3567,0.3567,28.16,28.92,0.91,0.8767,71.84,71.08,0.5533,43.68
12,35.7967,1.0467,1.18,0.2733,0.2833,26.11,24.01,0.7733,0.8967,73.89,75.99,0.49,46.82
13,36.8467,1.05,1.0267,0.27,0.3233,25.71,31.49,0.78,0.7033,74.29,68.51,0.4567,43.49
14,37.9233,1.0767,1.14,0.2233,0.2667,20.74,23.39,0.8533,0.8733,79.26,76.61,0.5867,54.49
15,39.3167,1.3933,1.1833,0.4033,0.4967,28.95,41.97,0.99,0.6867,71.05,58.03,0.4933,35.41
16,40.4233,1.1067,1.2433,0.2533,0.2933,22.89,23.59,0.8533,0.95,77.11,76.41,0.56,50.6
17,41.54,1.1167,1.0933,0.2233,0.3033,20.0,27.74,0.8933,0.79,80.0,72.26,0.59,52.84
18,42.65,1.11,1.17,0.2633,0.34,23.72,29.06,0.8467,0.83,76.28,70.94,0.5067,45.65
19,43.7133,1.0633,0.9533,0.29,0.3,27.27,31.47,0.7733,0.6533,72.73,68.53,0.4733,44.51
20,44.8433,1.13,1.2233,0.2567,0.3967,22.71,32.43,0.8733,0.8267,77.29,67.57,0.4767,42.18
21,46.27,1.4267,1.0267,0.53,0.2967,37.15,28.9,0.8967,0.73,62.85,71.1,0.6,42.06
22,47.62,1.35,1.5667,0.4067,0.3933,30.12,25.11,0.9433,1.1733,69.88,74.89,0.55,40.74
23,48.5967,0.9767,1.2467,0.1733,0.35,17.75,28.07,0.8033,0.8967,82.25,71.93,0.4533,46.42
24,49.72,1.1233,1.0067,0.3033,0.2767,27.0,27.48,0.82,0.73,73.0,72.52,0.5433,48.37
25,50.7567,1.0367,0.9933,0.2867,0.3033,27.65,30.54,0.75,0.69,72.35,69.46,0.4467,43.09
26,51.8167,1.06,1.0867,0.2567,0.29,24.21,26.69,0.8033,0.7967,75.79,73.31,0.5133,48.43
27,52.96,1.1433,1.1133,0.2067,0.2767,18.08,24.85,0.9367,0.8367,81.92,75.15,0.66,57.73
28,53.9033,0.9433,1.1133,0.17,0.2533,18.02,22.75,0.7733,0.86,81.98,77.25,0.52,55.12
29,55.0333,1.13,1.0167,0.26,0.3467,23.01,34.1,0.87,0.67,76.99,65.9,0.5233,46.31
30,56.0967,1.0633,1.0067,0.2333,0.3167,21.94,31.46,0.83,0.69,78.06,68.54,0.5133,48.28
31,57.2167,1.12,1.2367,0.2133,0.3633,19.05,29.38,0.9067,0.8733,80.95,70.62,0.5433,48.51
32,58.5967,1.38,1.1533,0.42,0.5167,30.43,44.8,0.96,0.6367,69.57,55.2,0.4433,32.13
33,59.93,1.3333,1.4133,0.2467,0.3367,18.5,23.82,1.0867,1.0767,81.5,76.18,0.75,56.25
34,61.08,1.15,1.24,0.18,0.39,15.65,31.45,0.97,0.85,84.35,68.55,0.58,50.43
35,62.12,1.04,1.0833,0.2533,0.3533,24.36,32.62,0.7867,0.73,75.64,67.38,0.4333,41.67
36,63.15,1.03,1.1233,0.1833,0.3833,17.8,34.12,0.8467,0.74,82.2,65.88,0.4633,44.98
37,64.3933,1.2433,0.98,0.3533,0.37,28.42,37.76,0.89,0.61,71.58,62.24,0.52,41.82
